Real NN 0 Correlation for Spin Coating - 0: MAE,Predicted NN 0 Correlation for Spin Coating - 0: MAE,Real NN 1 Correlation for Spin Coating - 0: MAE,Predicted NN 1 Correlation for Spin Coating - 0: MAE,Real NN 2 Correlation for Spin Coating - 0: MAE,Predicted NN 2 Correlation for Spin Coating - 0: MAE,Real NN 3 Correlation for Spin Coating - 0: MAE,Predicted NN 3 Correlation for Spin Coating - 0: MAE,,Real NN 0 Correlation for Spin Coating - 1: MAE,Predicted NN 0 Correlation for Spin Coating - 1: MAE,Real NN 1 Correlation for Spin Coating - 1: MAE,Predicted NN 1 Correlation for Spin Coating - 1: MAE,Real NN 2 Correlation for Spin Coating - 1: MAE,Predicted NN 2 Correlation for Spin Coating - 1: MAE,Real NN 3 Correlation for Spin Coating - 1: MAE,Predicted NN 3 Correlation for Spin Coating - 1: MAE,
3.04,2.810306549,3.04,2.59156847,3.04,2.833775759,3.04,3.196554661,2.85805136,0.56,0.979121685,0.56,0.927777052,0.56,0.951290309,0.56,1.078414202,0.984150812
1.88,1.990151167,1.88,1.873323798,1.88,2.021586418,1.88,1.848605156,1.933416635,0.82,2.070382118,0.82,1.569201231,0.82,1.497019649,0.82,1.28798461,1.606146902
0.7,0.798273087,0.7,0.513711452,0.7,0.776067138,0.7,0.941214383,0.757316515,0.95,0.932782888,0.95,0.894070029,0.95,0.953873277,0.95,0.957173288,0.934474871
0.75,0.709477425,0.75,0.635466456,0.75,0.860310793,0.75,0.76729238,0.743136764,3.12,2.238045216,3.12,2.719950199,3.12,2.560948133,3.12,2.627241611,2.53654629
1.88,1.956222892,1.88,1.866468191,1.88,2.024684429,1.88,1.777926922,1.906325609,0.82,0.632677794,0.82,0.498030037,0.82,0.874118626,0.82,0.781476796,0.696575813
0.75,0.724095941,0.75,0.508752227,0.75,0.500347376,0.75,0.695046663,0.607060552,0.95,0.835124493,0.95,0.841537356,0.95,1.068062305,0.95,0.935004771,0.919932231
4.75,4.843128204,4.75,4.640727997,4.75,4.944454193,4.75,5.184445381,4.903188944,5,5.795245647,5,5.900794029,5,6.310537338,5,6.195733547,6.05057764
3.37,3.377741337,3.37,3.27140069,3.37,3.280186415,3.37,3.404214382,3.333385706,0.95,0.834519029,0.95,1.095234156,0.95,0.915141463,0.95,1.038902044,0.970949173
4.1,4.431252003,4.1,4.375338078,4.1,4.523076057,4.1,4.28548193,4.403787017,9.7,8.58370018,9.7,8.969106674,9.7,9.560712814,9.7,9.108086586,9.055401564
9.45,9.40625,9.45,9.656723022,9.45,9.776856422,9.45,9.678741455,9.629642725,4.35,4.29147625,4.35,4.294995308,4.35,4.383162498,4.35,3.910603046,4.220059276
9.45,9.02347374,9.45,9.424818993,9.45,9.398204803,9.45,9.278737068,9.281308651,0.95,1.351939797,0.95,0.783967137,0.95,0.932467341,0.95,0.851360619,0.979933724
0.86,0.77222085,0.86,0.513368011,0.86,0.920146585,0.86,0.697049081,0.725696132,1.1,1.169715524,1.1,1.018512249,1.1,1.380954027,1.1,1.169126153,1.184576988
0.64,0.619547129,0.64,0.413028568,0.64,0.508532763,0.64,0.340008855,0.470279329,6.26,6.502536774,6.26,6.691754341,6.26,6.638669968,6.26,6.515424728,6.587096453
4.75,4.294421673,4.75,4.446545601,4.75,4.716766357,4.75,4.463828564,4.480390549,0.95,0.833822131,0.95,0.8931216,0.95,1.148542643,0.95,1.049268603,0.981188744
4.75,4.75993824,4.75,4.440633297,4.75,4.690179825,4.75,5.283778667,4.793632507,3.62,3.186753511,3.62,2.923784494,3.62,2.937144995,3.62,2.811461449,2.964786112
0.56,0.53421694,0.56,0.674382329,0.56,0.758327842,0.56,0.695352018,0.665569782,0.95,1.083572507,0.95,1.07355392,0.95,0.896206915,0.95,0.982148767,1.008870527
3.6,3.311506748,3.6,3.127529383,3.6,3.012099266,3.6,3.087219715,3.134588778,8.4,8.319641113,8.4,8.152637482,8.4,8.722565651,8.4,8.791499138,8.496585846
1.63,2.07242465,1.63,1.881954789,1.63,1.831305385,1.63,1.843340874,1.907256425,0.95,0.894301891,0.95,0.918583751,0.95,0.987299204,0.95,0.977002025,0.944296718
4.32,4.579800606,4.32,4.563005447,4.32,4.47264576,4.32,4.69728899,4.578185201,0.95,1.237321258,0.95,0.850526452,0.95,0.971500397,0.95,0.904021144,0.990842313
1.49,1.843702316,1.49,1.710472822,1.49,1.640427113,1.49,1.685425997,1.720007062,6.15,5.780729771,6.15,5.274698257,6.15,5.905205727,6.15,5.909378052,5.717502952
0.73,1.218597293,0.73,1.362753034,0.73,1.442279339,0.73,1.350539684,1.343542338,8.4,8.3394804,8.4,8.317597389,8.4,8.550361633,8.4,8.663434982,8.467718601
4.43,4.41122961,4.43,4.378236294,4.43,4.47802639,4.43,4.511385441,4.444719434,3.12,3.0746243,3.12,2.743363619,3.12,3.330167055,3.12,2.983950138,3.033026278
1.49,2.012973785,1.49,2.028006315,1.49,1.862822294,1.49,1.593157291,1.874239921,4.7,5.239941597,4.7,4.869268417,4.7,5.533995628,4.7,5.346126556,5.24733305
3.64,3.788344145,3.64,3.310124636,3.64,3.943348169,3.64,4.078017235,3.779958546,5,5.772830486,5,5.922119617,5,6.382376671,5,6.157384872,6.058677912
0.86,0.909119129,0.86,0.462037653,0.86,0.955836952,0.86,0.619297802,0.736572884,6.1,6.255764961,6.1,5.909068108,6.1,6.915282249,6.1,6.351467133,6.357895613
2.16,2.235470772,2.16,2.109462738,2.16,2.070175409,2.16,2.152262926,2.141842961,1.49,1.952153683,1.49,1.871035457,1.49,1.581526279,1.49,1.571079254,1.743948668
3.75,4.048784256,3.75,3.971704721,3.75,4.0104599,3.75,4.258518696,4.072366893,8.4,7.617222786,8.4,7.79134798,8.4,8.484302521,8.4,8.676062584,8.142233968
1.88,1.749428868,1.88,1.769996524,1.88,1.912828326,1.88,1.790925503,1.805794805,2.12,6.738841057,2.12,5.252907753,2.12,5.064642906,2.12,5.024207592,5.520149827
3.04,2.919655561,3.04,3.373275518,3.04,3.597760439,3.04,3.240100145,3.282697916,0.95,0.891221166,0.95,0.930184245,0.95,1.01361537,0.95,1.085339785,0.980090142
3.95,4.021642685,3.95,4.410176754,3.95,3.938460827,3.95,3.939167261,4.077361882,8.4,9.092263222,8.4,8.584622383,8.4,8.702754021,8.4,8.85214138,8.807945252
4.02,3.827581644,4.02,3.834486961,4.02,4.011180878,4.02,4.246062279,3.979827941,3.2,3.61762023,3.2,3.362470865,3.2,3.664417982,3.2,3.463574409,3.527020872
3.95,4.068059921,3.95,4.335819244,3.95,4.008707523,3.95,3.852232218,4.066204727,0.95,0.933125019,0.95,0.904683948,0.95,0.946014166,0.95,0.95309037,0.934228376
3.04,3.529512644,3.04,3.140817165,3.04,2.863842726,3.04,2.793592215,3.081941188,5.1,4.625008106,5.1,4.508627892,5.1,4.769850731,5.1,5.155370712,4.76471436
0.8,1.01391983,0.8,0.842345357,0.8,1.157327175,0.8,1.004983187,1.004643887,0.76,0.710457444,0.76,0.616149783,0.76,0.746574819,0.76,0.749360561,0.705635652
9.45,7.64885664,9.45,7.531011581,9.45,8.221097946,9.45,8.477173805,7.969534993,0.95,1.117596149,0.95,0.987642288,0.95,1.03309226,0.95,0.945637822,1.02099213
6.48,6.566107273,6.48,5.535470963,6.48,6.42063427,6.48,6.704312801,6.306631327,0.95,0.910325408,0.95,0.977853298,0.95,0.819096744,0.95,0.89987874,0.901788548
0.75,0.621483326,0.75,0.535009265,0.75,0.539226413,0.75,0.676164448,0.592970863,0.95,0.948438704,0.95,0.661209702,0.95,1.064705133,0.95,1.019698143,0.923512921
4.42,4.45250845,4.42,4.365683079,4.42,4.469400406,4.42,4.579964638,4.466889143,0.95,1.004428029,0.95,0.938614726,0.95,1.063791275,0.95,0.975125194,0.995489806
0.6,0.700675011,0.6,0.400514215,0.6,0.630165219,0.6,0.682784259,0.603534676,6.47,5.887786865,6.47,5.716453075,6.47,5.83262825,6.47,6.052107811,5.872244
2.72,2.152673721,2.72,2.208747625,2.72,2.272003889,2.72,2.096638441,2.182515919,5.27,4.169291019,5.27,4.394024372,5.27,4.352985382,5.27,4.663004398,4.394826293
0.75,0.649649143,0.75,0.526623607,0.75,0.706370354,0.75,0.728550673,0.652798444,5.1,4.889751434,5.1,4.680585861,5.1,5.02717495,5.1,5.142363071,4.934968829
0.85,0.847844362,0.85,0.704748273,0.85,0.935703516,0.85,1.252906084,0.935300559,6.6,7.30151844,6.6,7.462255955,6.6,7.494109154,6.6,7.503899574,7.440445781
6.47,6.676433086,6.47,6.935297489,6.47,6.654076576,6.47,6.472735405,6.684635639,2.93,3.569465399,2.93,3.50786972,2.93,3.943120718,2.93,4.337213039,3.839417219
4.36,5.400366306,4.36,5.38427496,4.36,5.281460762,4.36,5.082324505,5.287106633,0.56,0.929467201,0.56,0.944711328,0.56,1.022534609,0.56,1.008419871,0.976283252
1.05,1.046169043,1.05,1.057733893,1.05,1.120058537,1.05,0.923219264,1.036795184,0.95,1.115662932,0.95,0.865975857,0.95,0.968274415,0.95,0.934215009,0.971032053
0.8,0.669350863,0.8,0.766961217,0.8,0.864161551,0.8,1.099250793,0.849931106,2.71,2.805156231,2.71,2.750171185,2.71,3.189173937,2.71,2.927848339,2.918087423
0.77,-0.069081575,0.77,0.818336308,0.77,0.961916745,0.77,0.735532999,0.611676119,1.04,1.267485738,1.04,0.864291787,1.04,1.148717761,1.04,1.278249979,1.139686316
4.5,4.506130219,4.5,4.508822441,4.5,4.46882534,4.5,4.72078228,4.55114007,0.9,0.979045033,0.9,0.875668406,0.9,1.130100369,0.9,1.831669092,1.204120725
6.48,6.192733765,6.48,6.248887062,6.48,6.097608566,6.48,6.15092802,6.172539353,6.26,6.875457287,6.26,6.171291828,6.26,5.967335701,6.26,5.997872353,6.252989292
9.45,9.135467529,9.45,9.287190437,9.45,9.122359276,9.45,8.822734833,9.091938019,4.2,4.31387949,4.2,4.480418682,4.2,4.464164734,4.2,4.533658981,4.448030472
0.81,0.855053902,0.81,1.083529353,0.81,1.07540369,0.81,0.795174658,0.952290401,0.95,0.906428337,0.95,1.02361846,0.95,0.946643472,0.95,1.084633946,0.990331054
3.75,3.705417395,3.75,3.669561148,3.75,3.797189474,3.75,3.75664711,3.732203782,7.89,7.75600481,7.89,7.557848454,7.89,8.073894501,7.89,8.025631905,7.853344918
4.88,5.148334503,4.88,5.480974674,4.88,4.907808304,4.88,5.241753578,5.194717765,0.95,0.940168262,0.95,0.920262218,0.95,0.921250284,0.95,0.922744393,0.926106289
0.8,0.776216269,0.8,0.799903512,0.8,1.130036473,0.8,0.772221029,0.869594321,0.95,0.927972257,0.95,0.926535249,0.95,0.821938813,0.95,0.898779511,0.893806458
1.42,1.640586257,1.42,1.813027024,1.42,1.622760296,1.42,1.741522789,1.704474092,0.9,1.213655949,0.9,0.887193561,0.9,1.168664455,0.9,1.493637562,1.190787882
4.51,4.480679989,4.51,4.400215626,4.51,4.463746071,4.51,4.501328468,4.461492539,3.18,4.018540382,3.18,4.082051754,3.18,4.272680283,3.18,3.698061466,4.017833471
4.36,4.422945023,4.36,4.45181036,4.36,4.473724365,4.36,4.481367588,4.457461834,0.95,0.914480567,0.95,0.967522502,0.95,0.946884036,0.95,1.015159607,0.961011678
4.42,4.615903854,4.42,4.52233839,4.42,4.480651855,4.42,4.566455364,4.546337366,0.9,1.342653871,0.9,0.902634978,0.9,1.181870222,0.9,1.269488096,1.174161792
0.67,0.685008526,0.67,0.688071132,0.67,0.714618444,0.67,0.60327214,0.672742561,2.8,3.240877628,2.8,2.980884552,2.8,3.457807064,2.8,3.429765224,3.277333617
4.01,4.66952467,4.01,4.233966827,4.01,4.861637115,4.01,4.517433643,4.570640564,0.95,1.338451505,0.95,1.172318339,0.95,0.966059625,0.95,0.936151266,1.103245184
0.86,0.93732357,0.86,0.443793148,0.86,0.950945258,0.86,0.618251979,0.737578489,0.95,1.240691423,0.95,0.565906227,0.95,0.87806499,0.95,0.842740953,0.881850898
0.7,0.874174833,0.7,0.757192016,0.7,0.97728157,0.7,1.267794728,0.969110787,1.3,2.425305367,1.3,2.276695967,1.3,2.0589149,1.3,2.175285578,2.234050453
0.68,0.899755478,0.68,0.755215764,0.68,1.044065118,0.68,1.090831041,0.94746685,0.95,0.979387045,0.95,0.939646125,0.95,1.020138502,0.95,0.958214939,0.974346653
0.84,1.017047048,0.84,0.863461614,0.84,1.177006483,0.84,0.883710921,0.985306517,0.95,0.761796355,0.95,0.866889358,0.95,1.068508148,0.95,1.020386577,0.92939511
0.84,0.915342569,0.84,0.785295844,0.84,0.982777178,0.84,0.807083309,0.872624725,6.47,5.965407848,6.47,5.753875256,6.47,6.230928421,6.47,6.266647339,6.054214716
0.6,0.572914839,0.6,0.627259254,0.6,0.557579279,0.6,0.613108575,0.592715487,0.95,1.272943139,0.95,0.702386498,0.95,0.858035326,0.95,0.917482972,0.937711984
0.7,0.791312456,0.7,0.779690385,0.7,0.974676609,0.7,1.031676054,0.894338876,0.6,0.767806709,0.6,0.835330248,0.6,0.880926549,0.6,0.984558821,0.867155582
4.88,5.620711327,4.88,5.581864357,4.88,6.211741447,4.88,5.284569263,5.674721599,5.1,4.930328369,5.1,4.651136398,5.1,5.457427979,5.1,4.898764133,4.98441422
4.01,4.49251461,4.01,4.039234161,4.01,4.469955444,4.01,4.723937035,4.431410313,7.44,7.895634174,7.44,7.891459942,7.44,7.881975174,7.44,7.867730141,7.884199858
3.95,3.612341881,3.95,3.769115448,3.95,3.758482456,3.95,4.035181046,3.793780208,0.95,0.842784464,0.95,0.722970843,0.95,0.88272649,0.95,0.937234819,0.846429154
3.95,4.522830009,3.95,4.013894558,3.95,4.525919914,3.95,4.176353931,4.309749603,0.95,0.982166767,0.95,0.878284335,0.95,0.940288424,0.95,0.926443338,0.931795716
0.77,0.844394207,0.77,0.661878228,0.77,0.619197249,0.77,0.815760553,0.735307559,8,7.613973618,8,7.604499817,8,8.002281189,8,7.677776337,7.72463274
0.7,1.001173735,0.7,0.871063828,0.7,1.095887542,0.7,1.443851471,1.102994144,3.64,3.458395243,3.64,3.141041517,3.64,3.357555628,3.64,3.31465435,3.317911685
3.04,2.822984457,3.04,2.506186485,3.04,2.880343199,3.04,3.07907033,2.822146118,5,6.292066097,5,6.109185696,5,7.153664589,5,6.914013863,6.617232561
0.67,0.652406693,0.67,0.419236511,0.67,0.382691145,0.67,0.624506533,0.519710221,2.12,2.00422883,2.12,1.969452262,2.12,2.257675409,2.12,2.216051579,2.11185202
4.42,4.441444397,4.42,4.380750179,4.42,4.467923164,4.42,4.607232094,4.474337459,0.95,1.015362144,0.95,0.907343507,0.95,0.959455967,0.95,0.926268816,0.952107609
6.48,6.208669662,6.48,5.618848801,6.48,6.371132851,6.48,6.354506493,6.138289452,5.1,5.760951042,5.1,5.046979427,5.1,5.233645439,5.1,5.362744808,5.351080179
4.42,4.570436001,4.42,4.385176659,4.42,4.479128838,4.42,4.500571728,4.483828307,4.2,4.259203911,4.2,4.497363091,4.2,4.806373596,4.2,4.508916378,4.517964244
0.6,0.802823544,0.6,0.650241733,0.6,0.902665019,0.6,1.283792257,0.909880638,9.7,9.613866806,9.7,9.191577911,9.7,9.185201645,9.7,9.431312561,9.355489731
1.63,2.003433943,1.63,1.883677125,1.63,2.033801079,1.63,1.863340616,1.946063191,0.95,0.920395017,0.95,0.869274974,0.95,0.93029809,0.95,0.953761637,0.91843243
0.77,0.857436299,0.77,0.858380675,0.77,0.746304691,0.77,0.858873188,0.830248713,7.44,7.830633163,7.44,8.083745003,7.44,7.732946396,7.44,7.901028633,7.887088299
0.73,0.847800612,0.73,0.763394237,0.73,0.814673185,0.73,0.746872365,0.7931851,0.95,1.040511847,0.95,1.075124502,0.95,0.97119832,0.95,0.922256112,1.002272695
4.5,4.463133335,4.5,4.406602383,4.5,4.457321167,4.5,4.57051754,4.474393606,5.27,5.782857418,5.27,5.498560905,5.27,6.099097252,5.27,6.009437561,5.847488284
0.69,0.526258707,0.69,0.703099728,0.69,0.578346968,0.69,0.561688244,0.592348412,0.95,0.928394794,0.95,0.851253867,0.95,0.9901824,0.95,1.007617712,0.944362193
4.01,4.204705238,4.01,3.910539389,4.01,4.165739059,4.01,4.612109661,4.223273337,0.95,1.08465302,0.95,0.958299637,0.95,1.093848944,0.95,0.967492402,1.026073501
1.49,1.613925695,1.49,1.644549489,1.49,1.806461096,1.49,1.662227631,1.681790978,0.95,1.294237137,0.95,0.823994517,0.95,0.962596476,0.95,0.859841526,0.985167414
4.1,4.069959641,4.1,3.770586967,4.1,3.991886854,4.1,4.362372398,4.048701465,8,7.331013203,8,9.123744011,8,8.937246323,8,9.106595039,8.624649644
2.79,2.949711084,2.79,2.660473108,2.79,2.972385883,2.79,2.846840143,2.857352555,0.9,0.871073127,0.9,0.992582917,0.9,1.195840716,0.9,0.888917387,0.987103537
1.63,1.871555328,1.63,1.838379145,1.63,1.667834044,1.63,1.626839638,1.751152039,4.68,4.987332344,4.68,4.681766033,4.68,4.926972389,4.68,5.157633305,4.938426018
4.5,4.555107117,4.5,4.502856255,4.5,4.478381157,4.5,4.543002605,4.519836784,0.95,0.7576195,0.95,1.153545022,0.95,0.942843676,0.95,0.938237011,0.948061302
3.04,3.160333633,3.04,3.560889006,3.04,3.621235132,3.04,3.201070547,3.38588208,0.95,0.984277964,0.95,0.826187253,0.95,0.812535048,0.95,1.130923748,0.938481003
0.73,0.914014578,0.73,0.789471507,0.73,0.961394072,0.73,0.904764354,0.892411128,0.95,0.946086645,0.95,0.728678107,0.95,1.040169597,0.95,0.904336512,0.904817715
3.04,2.7303617,3.04,2.323879242,3.04,2.981843233,3.04,2.935755253,2.742959857,4.35,3.984413862,4.35,4.24095583,4.35,3.432613611,4.35,4.040295601,3.924569726
1.63,1.954903603,1.63,1.795890689,1.63,1.931307077,1.63,1.792652607,1.868688494,0.86,1.514801621,0.86,0.808469296,0.86,1.006531,0.86,1.03957653,1.092344612
3.6,3.685158253,3.6,3.208321333,3.6,3.515860558,3.6,3.704550743,3.528472722,8,7.72026825,8,7.528702259,8,8.036075592,8,7.584106922,7.717288256
6.15,6.131082535,6.15,5.953106403,6.15,5.974744797,6.15,6.153454304,6.05309701,3.12,3.730630875,3.12,2.787636995,3.12,3.288785696,3.12,3.473675251,3.320182204
4.75,4.559603691,4.75,4.816431046,4.75,4.83280468,4.75,5.205491543,4.85358274,8.4,7.957153797,8.4,8.702374458,8.4,8.314769745,8.4,8.972185135,8.486620784
1.49,1.854472041,1.49,1.713069081,1.49,1.931573391,1.49,1.683105946,1.795555115,0.95,0.991319537,0.95,0.911003351,0.95,0.944331884,0.95,0.926980972,0.943408936
6.64,6.039608002,6.64,5.219148636,6.64,6.792871475,6.64,5.264174461,5.828950644,8,7.591315269,8,7.560742855,8,7.713571548,8,7.699586868,7.641304135
5.73,6.100657463,5.73,5.97498703,5.73,6.146548271,5.73,6.067495823,6.072422147,3.2,4.085971355,3.2,3.749089003,3.2,4.579862595,3.2,4.359232426,4.193538845
0.93,0.910974741,0.93,1.250918269,0.93,0.986688852,0.93,1.025328159,1.043477505,4.7,5.514411926,4.7,5.099892139,4.7,5.074030876,4.7,5.251529694,5.234966159
0.84,0.972632885,0.84,0.62777245,0.84,0.981908202,0.84,0.807061493,0.847343758,0.95,0.945290267,0.95,0.880592227,0.95,0.978873372,0.95,0.960624814,0.94134517
6.47,6.566066742,6.47,6.69899559,6.47,6.689923286,6.47,6.712579727,6.666891336,0.82,1.01587677,0.82,0.389405102,0.82,0.848702192,0.82,0.973611534,0.8068989
1.93,2.264796495,1.93,2.338330507,1.93,2.223776102,1.93,2.298865795,2.281442225,6.1,5.350472927,6.1,5.789907455,6.1,6.431077957,6.1,5.703773022,5.81880784
0.67,0.682881594,0.67,0.667387843,0.67,0.732333422,0.67,0.654192805,0.684198916,8.71,7.787378788,8.71,7.932312965,8.71,7.81724453,8.71,7.899565697,7.859125495
3.6,3.65904355,3.6,3.468904734,3.6,3.514964342,3.6,3.814721584,3.614408553,0.56,0.944316149,0.56,0.952490687,0.56,1.015864134,0.56,1.003111005,0.978945494
4.1,4.041400433,4.1,3.845947981,4.1,3.910573721,4.1,4.297488213,4.023852587,0.95,1.062208533,0.95,1.088742137,0.95,0.944908381,0.95,0.924310386,1.005042359
0.73,0.924170375,0.73,1.032578349,0.73,0.991809845,0.73,0.923305213,0.967965946,6.8,6.954794884,6.8,7.253446102,6.8,7.022060394,6.8,6.847099304,7.019350171
4.85,4.970378399,4.85,4.638836384,4.85,5.041090012,4.85,4.629284859,4.819897414,3.75,3.737908602,3.75,3.391789675,3.75,3.771222353,3.75,3.763678789,3.666149855
4.02,4.108518124,4.02,3.791889429,4.02,3.940661669,4.02,4.115643501,3.989178181,2.12,1.809349298,2.12,2.319841146,2.12,2.266568899,2.12,2.268703938,2.16611582
2.72,2.491952419,2.72,2.380173683,2.72,2.154538393,2.72,2.227900028,2.313641131,6.12,6.163879395,6.12,5.818404198,6.12,6.56487751,6.12,6.238016129,6.196294308
6.64,6.43470192,6.64,6.061452866,6.64,6.308826447,6.64,6.650361538,6.363835693,0.9,1.254777193,0.9,1.341084242,0.9,1.932719707,0.9,1.382917881,1.477874756
1.93,2.243737936,1.93,1.691149831,1.93,2.148424864,1.93,1.862704039,1.986504168,4.7,5.11608696,4.7,4.825324059,4.7,5.284766197,4.7,4.935194492,5.040342927
7.62,6.509074211,7.62,5.154425144,7.62,7.172003746,7.62,7.673440933,6.627236009,0.95,1.022414207,0.95,0.962396502,0.95,1.021772146,0.95,0.933469832,0.985013172
0.73,1.289326072,0.73,1.189055562,0.73,1.171647072,0.73,1.40306735,1.263274014,0.95,1.186186552,0.95,0.957323909,0.95,0.962475121,0.95,0.931521714,1.009376824
4.75,4.948633671,4.75,4.593155861,4.75,5.138092995,4.75,5.296812534,4.994173765,0.95,1.388239145,0.95,1.096737981,0.95,0.86763525,0.95,1.003313065,1.08898136
4.1,4.041400433,4.1,3.845947981,4.1,3.910573721,4.1,4.297488213,4.023852587,0.95,0.917988777,0.95,0.886605144,0.95,0.943575501,0.95,1.015442848,0.940903068
6.48,6.152722836,6.48,5.745764732,6.48,6.090466499,6.48,6.505507469,6.123615384,3.37,3.377882719,3.37,2.682756662,3.37,3.321521997,3.37,3.225621939,3.151945829
2.16,2.342833281,2.16,2.170619249,2.16,2.283972502,2.16,2.251168013,2.262148261,4.8,5.241065979,4.8,5.518304348,4.8,5.40805912,4.8,5.906086445,5.518378973
3.95,4.346548557,3.95,4.213274956,3.95,4.190339088,3.95,3.959719419,4.177470505,0.95,1.023241401,0.95,0.905456185,0.95,0.952994704,0.95,0.926854253,0.952136636
0.6,0.778666198,0.6,0.755351424,0.6,0.471386492,0.6,0.641027033,0.661607787,0.95,1.005439997,0.95,0.887583852,0.95,0.978878736,0.95,0.924888909,0.949197874
0.69,0.527103186,0.69,0.588484883,0.69,0.671997428,0.69,0.662272394,0.612464473,9.7,9.433474541,9.7,9.423175812,9.7,9.096072197,9.7,9.340168953,9.323222876
0.6,0.833998442,0.6,0.686032653,0.6,0.964796662,0.6,1.132243752,0.904267877,0.95,0.895442367,0.95,0.975571871,0.95,1.048336983,0.95,0.878457665,0.949452222
3.95,3.519369602,3.95,3.396234989,3.95,3.110297441,3.95,3.571276903,3.399294734,1.49,1.816951036,1.49,1.571538925,1.49,1.80750668,1.49,1.469539165,1.666383952
0.94,0.808590412,0.94,1.061790347,0.94,0.83927536,0.94,0.775245488,0.871225402,0.95,0.616976857,0.95,0.773082972,0.95,1.092705727,0.95,0.822394609,0.826290041
0.73,1.284610868,0.73,1.323271513,0.73,1.174684763,0.73,1.417436838,1.300000996,0.95,0.976623535,0.95,0.865285695,0.95,0.9445436,0.95,0.926046491,0.92812483
0.93,1.025519371,0.93,1.273700833,0.93,1.016767859,0.93,1.043614626,1.089900672,1.88,1.287256122,1.88,2.326936483,1.88,1.525567055,1.88,1.524194241,1.665988475
9.45,9.470844269,9.45,9.365361214,9.45,9.780834198,9.45,9.740222931,9.589315653,6.47,4.003705502,6.47,4.451960087,6.47,5.079019547,6.47,5.01257515,4.636815072
6.48,5.084677696,6.48,4.902362347,6.48,5.838121414,6.48,5.428755283,5.313479185,4.8,5.481502056,4.8,5.321247101,4.8,5.48268795,4.8,5.893575191,5.544753075
4.4,4.512874603,4.4,4.469799519,4.4,4.49694252,4.4,4.558697701,4.509578586,7.1,6.99298811,7.1,6.522367477,7.1,6.620980263,7.1,6.942722797,6.769764662
1.88,1.937043428,1.88,1.861310244,1.88,2.024197578,1.88,1.762045383,1.896149158,0.95,1.043092132,0.95,0.944706321,0.95,1.104143977,0.95,0.939064205,1.007751659
0.84,0.93196106,0.84,0.9450773,0.84,0.919603825,0.84,0.962400794,0.939760745,0.95,1.277114034,0.95,1.597791672,0.95,1.039495468,0.95,0.848459005,1.190715045
0.6,0.643597007,0.6,0.389805645,0.6,0.602744222,0.6,0.699021578,0.583792113,0.95,0.922895908,0.95,0.906648993,0.95,0.9559623,0.95,0.785023212,0.892632603
6.48,6.249566078,6.48,6.030675888,6.48,6.181550026,6.48,6.740765095,6.300639272,0.95,0.99746871,0.95,0.88444221,0.95,0.937561154,0.95,0.927527726,0.93674995
3.75,3.658715248,3.75,3.639290094,3.75,3.866775513,3.75,4.026413918,3.797798693,2.8,3.527213097,2.8,3.927000284,2.8,3.913165569,2.8,3.939509392,3.826722086
6.48,6.291311264,6.48,6.229154587,6.48,6.156354904,6.48,6.162949562,6.209942579,7.1,6.96749115,7.1,6.8726511,7.1,7.29991436,7.1,7.230517387,7.092643499
3.64,4.059268951,3.64,3.568883896,3.64,3.894607306,3.64,4.131257057,3.913504303,9.7,8.27337265,9.7,9.307240486,9.7,9.098568916,9.7,9.218224525,8.974351644
1.42,1.490411162,1.42,1.756186604,1.42,1.750827312,1.42,1.730359793,1.681946218,6.5,5.254740715,6.5,5.560842991,6.5,5.604697227,6.5,5.518714905,5.48474896
3.04,3.032849073,3.04,2.767138004,3.04,3.188843966,3.04,3.283157587,3.067997158,5.1,5.764674187,5.1,5.231375694,5.1,6.27657795,5.1,6.415932178,5.922140002
4.85,4.859249592,4.85,4.676898003,4.85,4.793463707,4.85,4.518675327,4.712071657,0.82,0.676570654,0.82,0.777651191,0.82,0.591869593,0.82,1.348777056,0.848717124
0.69,1.056766748,0.69,1.096598506,0.69,0.575479746,0.69,0.683376968,0.853055492,0.95,1.133008003,0.95,0.731366992,0.95,0.924212933,0.95,0.920663536,0.927312866
