"Real for Increasing PPM,0; ,None - All","Averages for Increasing PPM,0; ,None","Real for Increasing PPM,1; ,None - All","Averages for Increasing PPM,1; ,None"
0.7,0.7947410345077515,0.95,0.9422035664319992
0.82,0.7986941486597061,2.81,3.152907133102417
3.04,3.042743504047394,8.01,8.102859377861023
0.7,0.8056082874536514,8.84,8.934357166290283
6.64,6.627762079238892,3.75,3.8723307251930237
6.48,6.373569488525391,2.81,3.182711124420166
7.94,7.84943151473999,0.77,0.7044689804315567
4.29,3.9723510146141052,0.86,0.7995887994766235
4.01,4.2793498039245605,0.95,0.9568443298339844
3.62,3.553773880004883,4.42,4.519310235977173
0.6,0.658658891916275,8.71,8.534429550170898
3.4,3.467312514781952,3.2,3.17992103099823
5.52,6.019774079322815,5.79,6.365285634994507
6.28,6.338800668716431,0.95,0.9326616674661636
0.86,0.8439349830150604,7.4,6.752425312995911
0.6,0.6637697219848633,9.45,9.201692342758179
3.64,3.604675590991974,0.95,0.9423336088657379
5.1,5.07143235206604,3.75,3.8294259309768677
3.4,3.47000390291214,3.75,3.859929919242859
0.96,1.0178958475589752,4.88,4.452961444854736
6.28,6.3380067348480225,7.12,7.187726616859436
2.48,2.866995930671692,0.88,0.9211283624172211
5.1,5.080387830734253,5.9,5.91512143611908
5.98,5.965872526168823,0.95,0.9398704171180725
1.93,1.799593836069107,0.95,0.9457511752843857
3.2,3.161402404308319,0.95,0.9386104941368103
0.97,0.9786301255226135,4.42,4.522764086723328
0.8,0.760913297533989,0.95,0.9544555842876434
5.0,4.9727113246917725,4.39,4.53671932220459
0.96,1.0183863639831543,0.95,0.9169971793889999
0.68,0.6807506680488586,9.45,9.177090406417847
4.29,4.009596049785614,0.95,0.9306454509496689
0.97,0.9786804169416428,0.77,0.6942812502384186
0.82,0.7538341581821442,1.04,0.9808167219161987
0.6,0.6736306995153427,7.4,6.783365726470947
6.28,6.33883535861969,0.95,0.9066350162029266
0.85,0.8211806863546371,0.83,0.9309388101100922
0.8,0.7669195830821991,4.52,4.433227300643921
7.04,6.612974762916565,0.95,0.9405544847249985
0.9,0.7547243386507034,2.62,1.584303855895996
2.62,2.562386155128479,2.79,2.9733071327209473
6.08,6.040766954421997,1.63,1.8078439831733704
3.04,3.0422086119651794,0.95,0.9056885987520218
0.97,0.9829493463039398,1.1,1.0193932950496674
3.2,3.1617385149002075,6.55,6.141724348068237
4.75,4.251631259918213,2.12,2.2627905011177063
0.82,0.8045757412910461,3.37,3.6070704460144043
2.71,2.7693724632263184,7.12,7.193597912788391
4.7,4.610227942466736,1.04,0.978950560092926
4.1,3.9218130111694336,6.41,6.208544492721558
7.62,7.584683656692505,7.39,7.388490796089172
5.52,6.013311743736267,4.43,4.5035096406936646
4.7,4.609538555145264,0.95,0.9437772482633591
6.64,6.628455996513367,1.1,1.0641842037439346
5.52,5.969177603721619,5.06,4.541662573814392
5.0,4.948176383972168,7.12,7.161484360694885
3.4,3.4677995443344116,1.42,1.1150216460227966
3.6,3.509410321712494,0.56,0.6685323864221573
0.8,0.7547413110733032,0.6,0.6400528848171234
4.1,3.9229586720466614,0.95,0.9191443771123886
5.52,6.021949529647827,3.95,3.9468552470207214
5.98,5.965137600898743,6.26,6.9658284187316895
4.01,4.238351941108704,6.55,6.15341579914093
3.6,3.4762794375419617,4.02,4.205965161323547
0.7,0.7887195348739624,3.2,3.2128257751464844
3.2,3.160229742527008,0.95,0.9442097395658493
0.97,0.9802503436803818,4.02,4.2873694896698
0.68,0.6608920842409134,0.95,0.9106405675411224
6.64,6.637152314186096,7.62,7.101919412612915
0.96,1.018397033214569,5.79,6.162328004837036
0.86,0.8469032347202301,3.67,4.134758949279785
7.04,6.6167662143707275,4.4,4.463140845298767
3.64,3.604959785938263,4.89,4.545154333114624
3.1,2.9919159412384033,2.72,2.396307051181793
7.62,7.553266763687134,5.06,4.347616195678711
1.5,1.4793619215488434,1.1,1.0661374777555466
3.2,3.175320267677307,6.15,6.3341710567474365
1.5,1.4741768836975098,0.95,0.9200143814086914
1.5,1.4870200157165527,0.95,0.9573189467191696
4.01,4.3566941022872925,4.67,4.523805499076843
0.86,0.8443405330181122,4.35,4.287069082260132
1.3,1.2927392423152924,0.95,0.9358900785446167
4.29,3.9789103269577026,0.95,0.9273656010627747
0.97,0.9798313826322556,4.67,4.521583557128906
2.48,2.9220211505889893,0.81,0.8086026459932327
4.54,4.343706011772156,0.95,0.9245966672897339
4.1,3.9151692390441895,0.95,0.9135262966156006
6.64,6.634670257568359,0.87,0.8206049352884293
0.68,0.6736306995153427,9.45,9.200156688690186
7.94,7.889205574989319,5.59,6.635975360870361
5.0,4.9743735790252686,1.39,1.7281043529510498
7.94,7.889543414115906,0.93,0.7981603294610977
0.97,0.9974667578935623,0.95,0.9410872459411621
5.98,5.9653719663619995,0.95,0.9443617016077042
3.62,3.547751486301422,2.81,3.126908004283905
0.8,0.7707202434539795,1.63,1.786072850227356
6.6,6.648749589920044,7.51,7.50449013710022
3.64,3.604009747505188,0.73,1.1881227493286133
3.2,3.278243899345398,0.95,0.9321284592151642
0.82,0.8104272782802582,3.67,4.121242821216583
3.6,3.503387749195099,0.95,0.9190512299537659
7.94,7.874784469604492,8.84,8.967183828353882
4.1,3.989672899246216,7.53,6.986607909202576
4.54,4.421129584312439,0.84,0.8073386996984482
7.94,7.885703802108765,0.95,0.9259501397609711
2.62,2.5627057552337646,0.95,0.9067243039608002
7.94,7.8603925704956055,0.95,0.9013927727937698
2.62,2.568783223628998,0.78,0.8296512514352798
0.6,0.6503296047449112,0.81,0.7835378050804138
3.6,3.490253448486328,7.1,7.1670756340026855
2.71,2.761187255382538,2.72,2.376596212387085
6.08,5.998570799827576,0.95,0.957737147808075
3.1,2.9885496497154236,0.95,0.9465437978506088
5.0,4.9319387674331665,0.76,0.787866473197937
0.7,0.7836657762527466,1.39,1.7246181964874268
6.6,6.617017030715942,0.98,1.2147980034351349
6.6,6.608346700668335,0.83,0.9391251355409622
0.6,0.6567177921533585,0.95,0.9276930242776871
4.01,4.353870272636414,0.76,0.8474230468273163
3.1,2.9852508902549744,4.88,4.521216869354248
7.62,7.582803130149841,4.85,4.299767255783081
3.64,3.61991024017334,1.88,1.9731933772563934
3.62,3.5461220145225525,0.78,0.8231154531240463
4.7,4.59203565120697,5.06,4.543270707130432
1.3,1.2901262938976288,0.95,0.9317035973072052
3.4,3.468259632587433,5.27,5.1994829177856445
3.04,3.0286754369735718,0.95,0.9692298471927643
0.6,0.6824106276035309,0.84,0.8097311854362488
1.5,1.4971623718738556,0.95,0.935453861951828
4.75,4.241684556007385,0.77,0.6949083656072617
4.29,3.9857228994369507,4.42,4.513109803199768
0.82,0.8067461848258972,0.95,0.9156707674264908
7.94,7.887715816497803,0.95,0.9338632673025131
3.62,3.5530430674552917,3.95,3.963335394859314
5.1,5.08215856552124,0.76,0.7869651466608047
4.75,4.25214421749115,0.95,0.9069924354553223
2.62,2.567414343357086,4.02,4.243844032287598
3.1,2.9992249608039856,0.95,0.922576978802681
5.1,5.088841557502747,9.45,9.199719667434692
5.0,4.96915864944458,0.95,0.9373706430196762
0.7,0.7852928191423416,8.84,8.928360223770142
6.08,6.0512917041778564,4.43,4.495795965194702
2.62,2.5662912726402283,0.73,1.2102097123861313
3.04,3.043793022632599,3.6,3.3731268644332886
4.75,4.249582648277283,7.4,6.783324956893921
3.64,3.6143003702163696,0.95,0.9481527209281921
0.97,0.9789379388093948,0.84,0.7859268933534622
6.28,6.351469278335571,4.67,4.617669582366943
0.9,0.7556840777397156,0.98,1.445295810699463
7.94,7.862220644950867,0.93,0.8117614239454269
0.7,0.8053810447454453,1.04,0.9809736758470535
5.52,6.0218541622161865,0.95,0.9231476932764053
5.0,4.935998558998108,3.37,3.514473259449005
4.01,4.2268083691596985,9.45,9.199281454086304
3.64,3.6613006591796875,2.81,3.158651351928711
4.75,4.241366267204285,4.42,4.527257680892944
1.93,1.7933481931686401,4.89,4.638971924781799
6.48,6.35759437084198,0.78,0.8190252035856247
3.64,3.602695345878601,1.49,1.613799899816513
3.64,3.6598697900772095,1.04,0.9807042479515076
7.94,7.8714271783828735,0.95,0.8929391205310822
0.86,0.8669305443763733,0.95,0.9238714575767517
4.54,4.346044421195984,3.75,3.823201894760132
4.54,4.354820013046265,3.6,3.3635072708129883
7.62,7.580155611038208,2.62,1.5031529366970062
1.5,1.4733009338378906,1.1,1.0111841708421707
2.71,2.670430839061737,4.38,4.518907904624939
1.3,1.2880701124668121,6.55,6.161473393440247
6.28,6.414558053016663,3.67,4.033052623271942
6.08,6.042011976242065,1.38,0.9795121401548386
5.0,4.965345501899719,0.95,0.9444288164377213
4.7,4.612576723098755,7.53,7.028025984764099
0.8,0.7654990702867508,0.95,0.938629999756813
0.9,0.759038507938385,1.49,1.6254863739013672
5.0,4.96140193939209,4.36,4.4165250062942505
1.93,1.8215223848819733,0.95,0.9436955749988556
7.04,6.531519532203674,4.32,4.488448262214661
7.94,7.911387324333191,1.42,1.111373409628868
0.9,0.7535816878080368,4.36,4.474549412727356
1.3,1.2721048593521118,2.72,2.3642919063568115
0.86,0.881663903594017,4.42,4.5237239599227905
4.54,4.354018211364746,6.26,6.832648396492004
4.29,4.039535284042358,6.15,6.297485113143921
5.52,6.020319223403931,0.95,0.933613732457161
5.98,5.965059399604797,6.69,6.67876923084259
3.62,3.549380898475647,6.61,6.717013597488403
4.75,4.2511714696884155,8.39,7.98215115070343
3.64,3.6132477521896362,0.95,0.918512374162674
7.62,7.584365963935852,2.12,2.231134057044983
2.48,2.853949010372162,0.95,0.9564758986234665
0.68,0.6754589378833771,5.73,5.8824383020401
6.08,5.966072201728821,6.06,6.067015171051025
2.48,2.8714248538017273,0.95,0.9196790307760239
4.1,3.9197838306427,0.95,0.9225769490003586
2.64,2.642452597618103,5.73,5.873377323150635
3.62,3.5469369292259216,4.83,5.268819212913513
6.08,6.04034960269928,2.37,2.4193281531333923
0.82,0.7531321346759796,7.44,8.110353946685791
0.97,0.9787361472845078,4.4,4.471219897270203
0.7,0.7843359261751175,3.12,3.0889130234718323
3.1,2.9958038926124573,2.79,2.9721124172210693
0.68,0.6570521295070648,0.95,0.946679562330246
1.93,1.8063182830810547,5.9,5.8614819049835205
2.62,2.5624698400497437,2.72,2.3999589681625366
3.62,3.5482810735702515,0.95,0.8975232839584351
5.1,5.077881217002869,4.36,4.4841896295547485
2.48,3.0470966696739197,0.95,0.9530957043170929
4.7,4.597501993179321,0.86,1.2008242011070251
1.5,1.5013797581195831,0.95,0.9428950250148773
4.54,4.443790912628174,0.95,0.9435011595487595
1.5,1.4878668785095215,3.12,3.041390895843506
0.6,0.6512897908687592,0.95,0.9436228424310684
7.94,7.872735500335693,1.04,0.9808792620897293
5.52,5.877993702888489,0.95,0.944400891661644
3.62,3.552352011203766,1.04,0.9809094816446304
4.7,4.6101449728012085,6.69,6.6831594705581665
3.4,3.4683873057365417,0.95,0.9137057214975357
4.54,4.444242000579834,0.56,0.6625924110412598
3.6,3.490528643131256,1.04,0.981573686003685
0.82,0.7958941757678986,4.35,4.322301864624023
1.3,1.272728592157364,0.95,0.9248547405004501
0.86,0.8756027966737747,0.76,0.7871072143316269
0.82,0.8003758043050766,0.81,0.814822182059288
5.98,5.96590518951416,3.37,3.602695941925049
5.0,4.975122451782227,0.95,0.9166563749313354
2.62,2.6016436219215393,0.98,1.2304770946502686
0.86,0.8436929136514664,4.85,4.283247709274292
0.82,0.8074696958065033,5.06,4.538397550582886
4.1,4.014986038208008,0.95,0.9180156141519547
0.82,0.75326207280159,0.95,0.9337203353643417
1.93,1.7942591905593872,1.04,0.9793989807367325
0.82,0.7557587623596191,3.12,3.0873953104019165
3.4,3.4676604866981506,7.39,7.387142062187195
0.7,0.78882797062397,0.95,0.9236380755901337
7.62,7.574556231498718,5.73,5.857500791549683
1.5,1.492096483707428,0.95,0.9167113602161407
1.5,1.46365424990654,4.42,4.521527051925659
2.64,2.6494468450546265,7.44,7.92466127872467
4.01,4.3465336561203,0.95,0.9528722912073135
3.6,3.5066989064216614,2.62,1.575690507888794
1.5,1.5030660927295685,5.27,5.221577525138855
2.64,2.638073146343231,0.95,0.9122180789709091
0.86,0.8512067496776581,0.81,0.8168782293796539
1.3,1.2856528759002686,0.93,0.800271064043045
2.62,2.602278232574463,6.06,6.070302248001099
3.2,3.1652068495750427,7.51,7.411896705627441
0.82,0.7534628659486771,0.95,0.9296555668115616
4.1,3.9387020468711853,3.6,3.374878227710724
3.4,3.4670572876930237,0.95,0.9481639862060547
6.48,6.356807351112366,7.53,7.037431716918945
5.98,5.9576228857040405,7.44,7.937101244926453
6.64,6.627920627593994,0.95,0.9449091851711273
0.82,0.7547515332698822,0.86,1.201903522014618
7.62,7.582202076911926,5.73,5.833648324012756
3.64,3.615869641304016,4.33,4.324294805526733
2.62,2.5677284598350525,5.9,5.858059287071228
3.4,3.530794620513916,0.95,0.9265163540840149
7.94,7.851256966590881,3.37,3.6021766662597656
7.62,7.58404004573822,0.95,0.9062797129154205
0.96,1.0182214379310608,0.95,0.928725928068161
0.82,0.753498375415802,0.95,0.8954300433397293
3.64,3.660691261291504,4.51,4.510959148406982
7.04,6.614163637161255,0.77,0.7068029046058655
1.5,1.4929405748844147,3.95,3.946071684360504
3.1,3.0000820755958557,9.45,9.159958124160767
0.96,1.0188839137554169,7.89,7.721352577209473
6.64,6.630573987960815,4.38,4.510158538818359
0.82,0.7996589988470078,4.36,4.481440305709839
2.48,2.672708749771118,0.95,0.9455360323190689
3.2,3.1623985171318054,0.95,0.9034726768732071
7.94,7.876195311546326,0.95,0.9516635835170746
3.64,3.6583378314971924,0.95,0.9435518831014633
3.6,3.487791121006012,0.95,0.944385290145874
0.9,0.7549218535423279,0.78,0.3655014634132385
6.08,5.9556790590286255,0.95,0.9053986221551895
6.48,6.3685667514801025,0.88,0.8844007849693298
5.1,5.093007802963257,0.95,0.9317823648452759
0.96,1.018836349248886,0.95,0.9214804172515869
6.28,6.426128029823303,6.61,6.710023045539856
6.6,6.634348034858704,6.55,6.138100981712341
2.62,2.6013890504837036,3.95,3.9578667879104614
6.6,6.637233853340149,4.36,4.482674717903137
2.62,2.6022642850875854,0.95,0.9565028846263885
6.08,5.9570921659469604,7.51,7.5067949295043945
3.2,3.1646978855133057,3.12,3.0605987310409546
1.93,1.8234082758426666,0.86,0.8044683635234833
1.3,1.2962558567523956,0.95,0.936971440911293
0.97,0.9805981367826462,0.86,1.1961829364299774
5.52,6.048032999038696,1.38,0.9747346490621567
0.86,0.8459914326667786,4.39,4.51993715763092
0.96,1.0189064741134644,4.5,4.5147788524627686
4.75,4.250337243080139,0.95,0.9450339823961258
0.8,0.7572607845067978,0.95,0.9438038468360901
0.7,0.81138014793396,0.95,0.9177966117858887
7.94,7.868242383003235,4.36,4.40013587474823
6.48,6.356024980545044,4.32,4.5276994705200195
6.08,6.054948449134827,0.93,0.8217595815658569
3.04,3.0439340472221375,4.36,4.414094090461731
6.64,6.628058671951294,0.86,1.4461345672607422
3.1,2.995377540588379,0.95,0.9387887567281723
1.93,1.8238714933395386,0.95,0.9291235506534576
0.7,0.8113643378019333,0.95,0.9429029375314713
0.8,0.7724793553352356,1.1,1.023078814148903
3.04,3.027274191379547,0.76,0.8689010292291641
7.04,6.609102845191956,0.77,0.7061983048915863
0.97,0.9786050021648407,7.62,7.108629822731018
7.04,6.536399960517883,2.72,2.3998205065727234
0.82,0.7536290287971497,0.86,1.204856038093567
3.1,2.984152615070343,1.42,1.120092824101448
4.7,4.611812353134155,0.95,0.9064749926328659
6.64,6.636794567108154,0.95,0.950870931148529
5.52,6.02173912525177,1.38,0.97200146317482
0.97,0.9793417900800705,0.95,0.9328811019659042
3.64,3.6518778204917908,4.39,4.521429419517517
4.29,3.9996944665908813,0.95,0.9493539929389954
7.04,6.593766927719116,0.76,0.7831930965185165
0.82,0.754894807934761,0.95,0.9550965428352356
6.28,6.40106201171875,2.12,2.1451767683029175
4.01,4.243415117263794,5.59,6.60763943195343
6.48,6.370515942573547,8.71,8.542898416519165
7.62,7.595707178115845,0.78,0.8108463287353516
3.6,3.490572154521942,4.43,4.5059298276901245
6.64,6.631443977355957,2.72,2.398277521133423
0.82,0.8022768050432205,1.39,1.7181801795959473
4.7,4.59980571269989,0.95,0.9216469675302505
5.52,6.023009538650513,0.78,0.8280189335346222
2.64,2.638744354248047,0.95,0.9437472820281982
1.5,1.4724148213863373,0.95,0.9406014233827591
0.8,0.7843071967363358,3.75,3.8627246022224426
0.96,1.0179781317710876,0.95,0.9583359360694885
5.0,4.964367866516113,6.61,6.707947492599487
3.1,3.0031848549842834,0.95,0.9411298185586929
3.2,3.161028027534485,4.38,4.522604465484619
3.62,3.5513758659362793,0.95,0.9314305633306503
3.1,2.9846343994140625,0.95,0.9588610827922821
1.93,1.8079822063446045,0.73,1.1789548099040985
3.1,2.9913026690483093,1.04,0.9809735119342804
0.96,1.0175632238388062,4.35,4.325722813606262
0.85,0.8204795867204666,7.1,7.103955984115601
6.28,6.346638202667236,0.98,1.293681263923645
1.5,1.4706186950206757,0.95,0.9589241147041321
7.04,6.604562282562256,4.67,4.525180101394653
0.82,0.7549661546945572,0.95,0.9407447278499603
0.85,0.8210101574659348,0.95,0.944306030869484
5.52,5.881752133369446,0.95,0.9453646838665009
0.82,0.8053000569343567,7.4,6.79556667804718
2.48,2.671328365802765,3.2,3.2157680988311768
3.04,3.0398608446121216,0.95,0.921833798289299
6.64,6.628540873527527,4.43,4.501103520393372
0.8,0.7623993158340454,6.15,6.315254092216492
0.9,0.7534355521202087,5.79,6.370963931083679
7.62,7.591045618057251,4.52,4.466869354248047
6.28,6.378270387649536,7.1,7.078921437263489
5.1,5.084360480308533,7.1,7.064268469810486
0.8,0.7549934983253479,0.95,0.9437775313854218
0.6,0.6619108766317368,0.95,0.9183693528175354
0.9,0.7600787580013275,0.95,0.9439183175563812
4.1,3.9183766841888428,2.28,1.9614354074001312
0.68,0.6589698791503906,3.2,3.212403655052185
7.94,7.8530837297439575,0.95,0.9403006136417389
4.7,4.610911011695862,0.95,0.94549959897995
0.96,1.018918514251709,7.1,7.122575283050537
5.1,5.087000846862793,4.36,4.477943301200867
4.7,4.589782118797302,4.35,4.284165978431702
0.8,0.7844562530517578,0.95,0.9174874573945999
3.64,3.6610432267189026,0.95,0.9329112321138382
3.2,3.161314904689789,5.9,5.922322630882263
1.3,1.2892655432224274,3.75,3.8280848264694214
7.94,7.867740631103516,3.2,3.188662528991699
3.6,3.4904854893684387,1.63,1.8018266260623932
1.3,1.2959993779659271,1.38,0.9985176771879196
2.62,2.590909481048584,0.95,0.9303650856018066
0.85,0.8235228359699249,0.56,0.662449985742569
6.6,6.624240398406982,7.62,7.104828119277954
4.1,4.086954653263092,0.73,1.2077930867671967
4.54,4.366164684295654,9.45,9.2027907371521
2.48,2.6968319416046143,0.83,0.9294985979795456
0.96,1.0184156596660614,1.04,0.9808942526578903
1.5,1.4937851428985596,4.33,4.327000141143799
5.0,4.968719005584717,4.39,4.531026124954224
3.04,3.040465235710144,4.31,4.5299705266952515
0.7,0.7869671285152435,1.39,1.7148897647857666
6.28,6.40575647354126,0.95,0.9300551414489746
3.4,3.4714176654815674,0.95,0.9491686671972275
4.1,4.077455282211304,1.88,1.970032423734665
4.01,4.332204341888428,0.84,0.8146917819976807
7.94,7.847606062889099,0.95,0.8982244580984116
0.8,0.7844042032957077,0.95,0.9434828460216522
5.98,5.965709209442139,0.95,0.9333852529525757
3.2,3.170307755470276,4.4,4.442270994186401
0.82,0.7973504960536957,4.02,4.229360461235046
1.5,1.4668430984020233,6.55,6.160745143890381
3.6,3.493779480457306,3.75,3.8505349159240723
2.64,2.6458627581596375,6.55,6.152772068977356
2.64,2.644389569759369,0.95,0.9543800204992294
5.98,5.966065287590027,0.95,0.9332562237977982
1.93,1.8029160499572754,1.39,1.7155009508132935
0.85,0.8220704793930054,3.12,3.089051902294159
2.48,2.855137586593628,4.88,4.483166456222534
4.54,4.448552250862122,5.06,4.516125679016113
3.04,3.032375991344452,6.47,7.1980098485946655
0.85,0.819113552570343,0.95,0.9217281937599182
3.6,3.508667528629303,1.38,0.9733649492263794
3.04,3.043892025947571,0.88,0.9180411994457245
3.62,3.55340838432312,3.6,3.3124935030937195
0.86,0.8874214142560959,5.27,5.210334658622742
3.1,2.9906659722328186,0.95,0.926903173327446
2.71,2.686769127845764,4.36,4.481668591499329
7.94,7.877232074737549,3.6,3.359726071357727
3.2,3.161626398563385,4.31,4.530801296234131
1.93,1.824329674243927,3.37,3.60462349653244
6.64,6.628819942474365,0.56,0.6662120670080185
5.52,6.025393009185791,0.95,0.971226304769516
