"Real NN 3 for Time,0; ,None - All data","Averages for Time,0; ,None","Real NN 3 for Time,1; ,None - All data","Averages for Time,1; ,None","Real NN 3 for Time,2; ,None - All data","Averages for Time,2; ,None","Real NN 3 for Time,3; ,None - All data","Averages for Time,3; ,None","Real NN 3 for Time,4; ,None - All data","Averages for Time,4; ,None","Real NN 3 for Time,5; ,None - All data","Averages for Time,5; ,None","Real NN 3 for Time,6; ,None - All data","Averages for Time,6; ,None","Real NN 3 for Time,7; ,None - All data","Averages for Time,7; ,None","Real NN 3 for Time,8; ,None - All data","Averages for Time,8; ,None","Real NN 3 for Time,9; ,None - All data","Averages for Time,9; ,None","Real NN 3 for Time,10; ,None - All data","Averages for Time,10; ,None","Real NN 3 for Time,11; ,None - All data","Averages for Time,11; ,None","Real NN 3 for Time,12; ,None - All data","Averages for Time,12; ,None","Real NN 3 for Time,13; ,None - All data","Averages for Time,13; ,None","Real NN 3 for Time,14; ,None - All data","Averages for Time,14; ,None","Real NN 3 for Time,15; ,None - All data","Averages for Time,15; ,None","Real NN 3 for Time,16; ,None - All data","Averages for Time,16; ,None","Real NN 3 for Time,17; ,None - All data","Averages for Time,17; ,None","Real NN 3 for Time,18; ,None - All data","Averages for Time,18; ,None","Real NN 3 for Time,19; ,None - All data","Averages for Time,19; ,None","Real NN 3 for Time,20; ,None - All data","Averages for Time,20; ,None","Real NN 3 for Time,21; ,None - All data","Averages for Time,21; ,None","Real NN 3 for Time,22; ,None - All data","Averages for Time,22; ,None","Real NN 3 for Time,23; ,None - All data","Averages for Time,23; ,None","Real NN 3 for Time,24; ,None - All data","Averages for Time,24; ,None","Real NN 3 for Time,25; ,None - All data","Averages for Time,25; ,None","Real NN 3 for Time,26; ,None - All data","Averages for Time,26; ,None","Real NN 3 for Time,27; ,None - All data","Averages for Time,27; ,None","Real NN 3 for Time,28; ,None - All data","Averages for Time,28; ,None","Real NN 3 for Time,29; ,None - All data","Averages for Time,29; ,None","Real NN 3 for Time,30; ,None - All data","Averages for Time,30; ,None","Real NN 3 for Time,31; ,None - All data","Averages for Time,31; ,None","Real NN 3 for Time,32; ,None - All data","Averages for Time,32; ,None","Real NN 3 for Time,33; ,None - All data","Averages for Time,33; ,None","Real NN 3 for Time,34; ,None - All data","Averages for Time,34; ,None","Real NN 3 for Time,35; ,None - All data","Averages for Time,35; ,None","Real NN 3 for Time,36; ,None - All data","Averages for Time,36; ,None","Real NN 3 for Time,37; ,None - All data","Averages for Time,37; ,None","Real NN 3 for Time,38; ,None - All data","Averages for Time,38; ,None","Real NN 3 for Time,39; ,None - All data","Averages for Time,39; ,None","Real NN 3 for Time,40; ,None - All data","Averages for Time,40; ,None","Real NN 3 for Time,41; ,None - All data","Averages for Time,41; ,None","Real NN 3 for Time,42; ,None - All data","Averages for Time,42; ,None","Real NN 3 for Time,43; ,None - All data","Averages for Time,43; ,None","Real NN 3 for Time,44; ,None - All data","Averages for Time,44; ,None","Real NN 3 for Time,45; ,None - All data","Averages for Time,45; ,None","Real NN 3 for Time,46; ,None - All data","Averages for Time,46; ,None","Real NN 3 for Time,47; ,None - All data","Averages for Time,47; ,None","Real NN 3 for Time,48; ,None - All data","Averages for Time,48; ,None","Real NN 3 for Time,49; ,None - All data","Averages for Time,49; ,None","Real NN 3 for Time,50; ,None - All data","Averages for Time,50; ,None"
0.78,-0.837855779,6.55,5.658119321,4.5,3.227708638,3.4,3.675632834,2.48,3.941359401,0.95,0.87275362,0.96,0.838233344,6.06,6.273941517,3.95,3.078591526,4.32,4.357521772,7.44,7.942892313,5.27,5.251386762,0.6,0.79514873,4.52,4.021746337,0.77,0.642796986,0.95,0.960102826,1.5,1.816505671,5.79,6.01973784,3.67,3.818871915,0.95,1.007895812,3.04,2.788815916,4.29,4.410219908,0.95,0.999699876,6.69,6.910067677,6.28,7.057908177,0.95,0.946604326,3.95,4.109013855,1.63,1.783946335,0.95,0.940799773,1.3,1.423396319,4.67,4.92150259,2.12,2.168928385,4.39,4.512376785,4.4,4.338671207,1.42,1.597973555,4.4,4.389020801,0.95,0.97565116,4.36,4.243402004,4.32,4.470137715,0.95,0.958451405,0.73,1.201440603,0.95,0.975256622,4.89,4.494754076,0.95,0.963954315,6.47,6.465458035,5.98,6.007041693,0.86,0.89283751,7.39,7.480747223,7.4,6.471641183,6.15,5.961048841,0.95,0.969167233
0.95,0.753182307,0.95,0.910328537,4.36,4.722835541,0.96,0.96866928,4.88,5.345886946,0.95,0.89193128,0.68,0.861005753,1.42,1.278027579,2.62,2.461432993,3.6,3.107820749,3.37,3.577621639,0.8,0.972120717,6.47,6.506538391,0.95,0.972719476,0.95,0.935131654,0.76,0.806587785,0.94,0.899671942,6.48,5.840199351,1.63,1.764573276,4.83,5.631241322,6.48,6.199464679,0.95,1.002438486,7.62,7.981433034,0.95,0.933053344,4.67,4.270427823,3.64,3.8319875,0.95,0.988271981,5.79,6.010842681,9.45,8.561793566,4.75,4.77965641,6.6,6.60378027,7.39,7.780685186,0.95,0.994177058,0.7,0.724220484,0.95,0.923651308,0.88,1.131213784,0.95,0.953205422,0.95,0.920229271,3.75,4.303260326,3.6,3.444546521,4.01,4.198476136,2.16,1.998775184,2.71,2.61334753,1.38,1.212324515,0.95,1.013443887,6.47,6.374213934,0.56,0.82050392,1.3,1.423612505,4.83,4.929540157,0.8,1.092645347,4.7,4.903877497
3.67,5.23203826,0.95,0.648448262,4.51,3.731455505,4.35,4.955562949,3.12,3.902300537,7.62,6.338749766,4.36,3.689724088,8.71,6.673483849,3.12,3.332934916,0.69,0.409763046,0.73,0.961220741,4.38,4.216750622,3.6,3.005158424,6.55,5.697392464,0.8,0.914055184,4.31,4.653902173,0.95,1.022717655,4.51,4.203420997,3.04,2.755831122,4.54,4.240182459,5.59,6.593586087,0.95,0.983480632,0.85,0.826314837,0.6,0.557866894,0.95,0.950539306,3.75,3.867288709,0.95,0.981934726,0.95,0.951452613,1.05,0.934619665,1.38,0.998012885,7.94,7.512494564,0.84,0.877070576,5.1,5.543912649,6.47,6.202545643,4.83,4.885834575,0.95,0.978029832,5,4.920487761,0.95,0.989811316,4.5,4.41261363,0.95,0.933719486,0.75,0.593416616,1.93,1.929907382,0.81,0.938014761,3.67,3.565128326,1.04,1.40342921,7.94,7.83157146,5,5.047503352,2.62,1.838614106,4.33,4.158651471,6.26,6.418629408,6.47,6.534947038
3.04,4.049707711,6.61,7.335176468,6.69,6.385021329,4.67,3.939718723,0.76,1.03835988,6.26,6.420273781,6.61,7.625918865,3.75,4.443944752,7.94,6.560402632,0.95,0.96337235,3.67,4.749204636,0.95,0.976797,0.95,0.983106703,1.04,0.911169961,1.5,1.839286476,4.67,4.348583698,6.28,6.961550355,3.04,2.696771443,7.94,7.197463632,7.62,6.350018263,3.95,3.962174952,4.67,4.715403676,0.73,1.280818969,2.37,2.083418041,7.44,8.032197356,6.48,6.165638328,0.86,0.896014258,4.52,4.11171174,1.42,1.645025253,0.95,0.980725855,4.51,4.187467694,5.79,5.996777773,4.5,4.456056833,0.67,0.633236751,0.7,0.726966023,8.01,8.336473227,5.98,5.934564829,4.7,4.54008317,7.12,7.266126633,6.41,5.626074433,1.1,1.2807464,0.75,0.596813962,0.95,0.959988102,7.12,7.302037477,6.41,5.79518199,0.95,0.948901743,0.73,1.300527692,0.95,1.002286121,0.95,0.995377705,4.33,4.146386385,0.95,0.972212821
0.95,0.942456096,8.84,8.144101739,7.4,5.405203938,6.55,4.642837524,0.95,0.870867118,3.2,3.410976112,8.84,8.251460671,0.95,0.924178869,0.97,1.09614107,1.39,3.043605745,0.73,1.339489669,0.95,0.975098655,4.36,3.969182491,0.95,0.971750975,0.94,0.90024516,6.61,6.996281981,3.2,3.143388748,0.95,1.002837867,0.95,0.968555033,1.42,1.565755904,6.15,6.302659988,2.71,2.784715414,0.56,0.680810586,0.75,0.75889504,0.73,1.280867308,5,4.877386212,4.54,4.065603733,0.95,0.98567909,5,4.851693511,0.8,0.932508469,4.35,4.327986717,4.67,4.933912039,7.94,7.402963996,0.95,0.924026653,0.95,0.979024634,1.88,1.733028293,0.95,0.996913597,8.01,8.344824076,0.82,0.814949036,0.78,1.223065004,0.95,0.959239274,9.45,9.14276886,3.62,3.617379189,0.85,0.870696023,2.81,3.083223403,7.94,7.578199506,0.68,1.124354333,3.6,3.456926346,2.48,2.608456433,0.69,0.645754829,0.95,0.96761553
0.95,0.840713173,0.81,0.907116622,0.95,0.911137566,0.82,0.406137571,1.88,1.810912341,4.4,3.356946766,1.38,1.082388297,4.02,4.515417814,0.95,0.914940774,8.39,7.866498232,3.04,3.020059109,0.83,1.083283663,5.59,6.092718482,0.95,0.974420831,7.94,6.821576357,0.87,0.905050471,0.75,0.71230191,0.84,0.864679083,0.95,1.130116791,0.6,0.532720104,0.95,0.980723768,0.95,0.965797141,2.16,2.261744499,7.39,7.829081535,0.87,0.925215274,0.95,0.904853672,0.95,0.996429175,0.6,0.606304497,6.41,5.325929403,2.81,3.099725127,3.04,2.701315463,5.98,5.970077634,1.5,1.650807053,0.95,0.966650799,0.95,0.965542272,0.81,0.918169707,3.4,3.364021719,0.95,0.961574644,8.01,8.338993788,1.1,1.274865568,6.26,6.45565629,3.6,3.44960469,0.75,0.604588062,4.1,3.92306,5,5.012469411,0.7,0.747844309,0.9,0.682970032,3.12,3.215071321,0.95,0.98766689,0.73,1.417120129,5.79,5.939894557
0.87,0.840140462,2.62,1.482596874,0.95,1.066675007,3.12,3.9999246,8.01,7.615553737,4.31,4.350965858,1.3,1.345088482,0.95,0.951010346,4.36,4.923548818,1.05,1.095660612,1.93,2.163801819,4.83,5.638165355,3.75,4.16387701,4.31,4.585854769,7.1,7.155982971,8.71,7.627708673,3.62,3.503450096,0.7,0.595515415,5.59,6.525340796,0.7,0.591385186,4.38,4.47763288,0.73,1.290400684,0.95,1.002723515,4.5,4.501603603,0.95,1.006947592,1.39,2.194801301,0.59,0.693339735,2.64,2.483661234,6.26,6.697748661,6.41,5.340149403,3.2,3.404272318,0.94,0.869610444,6.61,6.7362746,6.08,5.662447453,0.95,0.891642839,0.8,0.866651222,4.35,4.325468421,7.62,8.080517173,0.94,0.908624679,0.95,0.946630791,5.27,5.386203647,6.47,6.27791357,0.73,1.203335553,0.86,1.351489216,0.95,0.967980474,0.6,0.644512214,8.84,9.006094456,8.71,8.857759476,4.32,4.407514691,4.39,4.372967839,3.1,2.982826412
6.15,8.399332643,1.42,1.112138703,0.95,0.903455898,0.82,0.703913257,4.67,4.192182302,7.94,5.594343424,0.86,0.951071739,1.5,1.710434884,1.88,1.77951026,0.95,0.914263546,2.62,2.636890948,0.73,1.316360295,0.95,0.984464258,3.95,3.520532429,4.85,4.24730593,4.1,4.227099955,1.39,2.309481084,6.55,6.032425523,0.95,1.044695258,4.38,4.420055151,4.67,4.203996062,4.4,4.289551198,7.39,7.816804409,7.4,6.309115648,2.81,3.28647548,0.95,0.929328546,0.87,0.906630486,7.53,6.822135806,0.95,0.943150625,0.95,1.013175815,2.28,2.445800126,4.5,4.506562471,0.84,0.823302373,0.95,0.977351904,7.12,7.234107018,4.31,4.452380776,0.82,0.825448707,0.75,0.608561277,4.67,4.76618576,3.75,3.711475194,7.1,7.049281955,6.55,6.363948822,0.95,0.966909885,1.63,1.796068668,0.77,0.808585882,0.95,0.980268717,0.93,0.9855555,0.95,1.035255656,3.64,3.699398816,0.95,0.98201032,7.4,6.423530698
0.95,0.799516946,7.39,6.806737781,0.95,0.922322094,7.94,5.763711929,0.95,0.881411701,2.28,1.816248864,0.95,0.94159548,0.7,0.648221962,6.55,4.938434839,0.95,0.977778956,0.7,0.6513265,2.72,2.347265124,7.44,8.03957212,0.6,0.566164732,1.42,1.404459387,4.83,5.886414409,0.81,0.874209136,5.73,6.11841166,0.95,1.07826905,0.83,1.099060163,6.08,5.88847971,1.88,1.912870258,0.95,1.003096163,0.95,0.934732124,4.5,4.548858762,1.42,1.622020632,0.69,0.733918488,7.1,7.022272587,4.67,4.302642584,3.4,3.428837419,4.33,4.03306818,3.75,3.857468486,0.93,0.794370815,0.85,0.846478984,0.69,0.68409726,8.39,8.339457989,7.53,6.978129625,0.76,0.633282274,0.95,0.945332691,6.48,6.235177398,2.16,1.988226026,5.52,5.602998972,3.6,2.981913865,0.95,0.943174258,0.95,0.939072132,0.78,1.405693695,0.77,0.852263436,0.95,0.966765746,4.01,4.229924083,0.82,1.078877449,4.02,3.846933544
1.63,1.747752994,0.95,1.285720706,0.95,0.95929499,0.56,0.454602502,0.95,0.893798292,1.63,1.752480626,0.94,0.737358794,0.95,0.931041777,0.95,0.904706895,4.02,4.389613152,4.7,4.513101578,0.95,0.981336638,0.95,0.970167279,3.12,3.01217258,1.63,1.530025631,7.94,6.879973769,0.64,0.69966349,5.59,6.465667009,0.84,0.873206645,7.94,7.327547312,5.27,5.359588623,1.93,2.134310871,6.41,5.287258863,0.69,0.819569796,0.95,0.996373221,4.83,5.193529606,4.83,5.147922277,0.95,1.001138404,0.86,0.848742098,0.73,0.77972801,3.4,3.407178938,0.95,0.979247257,4.43,4.163299978,2.62,2.597553015,2.81,3.051266015,7.4,6.500941038,0.82,1.026321009,0.95,0.9724489,5.73,5.926099777,6.15,5.884667039,0.86,0.867572457,0.96,1.360497147,4.83,4.930879354,0.95,0.948451936,0.84,0.987110972,1.42,1.678725868,3.4,3.645597935,0.59,0.783295557,1.39,2.379016429,6.47,6.53986156,6.28,7.049111485
4.39,2.892826974,2.28,1.810321599,4.67,4.056521297,3.2,4.533788919,5.1,6.275936484,5,5.299821973,1.88,1.76535973,5.9,4.597406387,4.88,5.255259395,5.1,6.251020789,0.95,1.004355431,0.95,0.994982183,4.35,4.417233288,0.83,1.126299068,0.7,0.602764428,5.1,6.042202353,0.95,0.964039505,7.51,6.661045909,3.37,3.279836774,7.89,8.10621345,8.84,8.476700783,0.95,0.937953413,4.02,4.124507308,1.63,1.80609104,0.95,0.940969393,8.01,8.044595361,4.36,4.217475951,6.47,6.06972456,0.88,1.09099403,0.95,0.955320373,1.05,0.92914775,4.51,4.186242282,0.95,0.897826701,0.86,0.837328121,4.39,4.460646629,5,4.89738512,0.97,1.155824214,0.95,0.959757254,4.89,4.460836411,7.51,7.103785515,0.95,0.974257842,1.1,1.280920655,0.95,0.950374588,7.44,7.733341813,0.75,0.625874802,0.95,0.954064682,3.6,3.473102033,0.95,0.950377569,9.45,9.330338001,3.64,3.707244754,1.39,2.415893704
5.73,5.691826701,0.95,1.011000291,4.02,4.4929322,0.7,0.791613296,0.95,0.934224039,5.06,4.118253946,3.2,4.19532305,2.81,4.413515687,8.84,8.603311181,5.06,4.14892149,4.67,4.25886637,0.95,1.021327376,4.75,4.102229118,6.15,6.50336051,0.95,0.905622721,6.6,6.279072165,0.93,0.750833303,0.95,0.977225304,2.16,2.25636667,5.59,6.571455956,6.28,7.124859929,4.1,4.115233123,7.62,6.216919065,4.33,4.043637514,7.53,6.751407266,1.5,1.752390593,4.5,4.505087256,2.28,2.388215065,7.44,8.075653791,3.6,2.846558213,4.39,4.500747681,0.95,0.967487007,5.52,5.696474671,3.4,3.34220171,7.94,7.409568191,0.95,0.950123981,4.42,4.589148998,7.51,7.121121645,4.7,4.566420794,0.95,0.94344227,5.98,5.970355749,4.52,4.137384892,1.49,1.636452496,0.95,1.01165849,8.01,8.254947662,0.98,1.303729743,5.1,5.523769498,0.87,0.914956883,7.94,8.367948294,5.73,5.953668833,0.95,1.018841311
0.95,0.759202346,6.08,4.695774496,7.1,5.638986111,2.64,2.963753939,0.73,1.69398883,2.81,4.030688703,0.81,0.758891568,0.95,0.895410389,0.64,0.552056462,8.01,8.115938783,0.94,0.833021492,1.93,2.045564502,4.67,4.203888416,1.1,1.324052155,2.79,2.577113926,0.84,0.886221483,0.6,0.79872942,0.95,0.959511966,4.43,4.254856706,5.9,5.066659451,3.37,3.324598312,0.75,0.763553709,0.95,0.986172035,5.06,4.512780666,0.95,0.971096143,0.95,0.940147683,0.95,0.977545097,5.27,5.348926187,6.28,6.991663814,0.88,1.101390034,0.95,0.948523745,5.52,5.68664813,0.64,0.660696477,8.84,8.673153639,6.48,6.28108263,0.69,0.674855411,4.75,4.854572415,5.1,5.581942558,6.47,6.356698871,3.64,3.726564109,4.31,4.399568677,4.43,4.22052145,0.76,0.621573418,0.95,0.944537073,0.68,1.079322845,4.51,4.209358096,0.95,1.027253792,7.44,7.737690568,3.67,3.564785957,1.42,1.835544407,4.29,4.742181063
0.56,0.127765752,1.38,2.58866173,3.62,4.58148253,4.67,4.098991334,0.95,0.898466006,3.12,3.98836416,0.64,0.544659868,0.88,0.895170808,0.95,0.98506248,4.83,5.466758847,7.39,7.680725932,0.95,0.984806165,0.96,0.939728588,1.63,1.521208614,7.89,7.864887357,0.8,0.873930812,3.64,3.505603611,6.41,5.242398739,4.42,4.561463237,4.43,4.298232436,0.98,1.158757299,0.95,0.969999254,3.67,3.767769575,2.16,2.266759157,0.95,0.946386307,0.95,0.986266494,8.71,7.972519279,0.95,1.02138418,0.87,0.893912062,0.95,0.985060334,0.95,0.968619108,0.95,1.005769074,3.75,3.853292465,1.88,1.759353578,3.2,3.295593798,3.95,4.082177937,4.38,4.44411552,4.29,4.555166602,2.81,3.01401943,3.95,4.046316206,0.86,1.028106958,4.67,4.700460434,6.15,5.871130943,3.4,3.580159783,7.89,7.943021894,6.6,6.631387472,0.95,1.025821507,0.76,0.644041691,0.7,0.821897089,0.95,1.079297364,6.41,5.939894557
0.95,0.941502437,0.83,1.932201892,1.04,1.202928394,7.4,4.939579248,0.95,0.917667001,4.51,4.030983388,4.51,3.985232472,6.69,6.991404295,1.63,1.686571389,3.75,4.522643566,7.53,5.738077283,1.38,0.95986639,2.12,2.130218267,0.95,0.955892339,2.81,3.746825039,4.36,4.791135907,6.47,6.238072038,0.95,0.977416024,1.88,1.83406499,5.27,5.339790821,0.95,1.026937068,7.94,7.478555322,1.3,1.328065157,0.84,0.841240913,5.9,5.260210633,6.47,6.08378613,4.52,4.09936446,2.81,3.1633057,0.95,0.951587826,0.95,0.963886425,0.95,0.982470557,2.81,3.062207282,5.59,6.596898794,0.84,0.824493378,4.4,4.355046153,4.88,4.737157941,4.01,4.218155742,6.15,5.906359553,3.6,2.931759477,0.95,0.960604846,0.95,0.939536706,7.89,7.979763269,0.95,0.957231686,6.6,6.582840562,0.98,1.119937479,6.48,6.161985517,0.95,1.000920415,4.89,4.48561573,0.97,1.181000456,0.95,1.042496949,0.95,0.974066064
0.95,0.909643814,4.43,3.386832058,0.95,0.959857404,1.63,1.905554414,4.43,3.775514364,0.95,1.010848537,0.95,0.935403869,1.04,0.642404333,3.75,4.987657905,1.42,1.226920724,4.39,4.921070695,0.95,0.922203436,0.95,1.019025862,4.01,4.110683024,0.95,0.982310563,4.42,4.461258531,0.95,0.988174364,0.67,0.764543846,6.6,6.559517741,0.98,1.242451519,0.95,0.977845803,6.55,6.157488585,0.95,0.961316913,2.81,3.324987054,3.67,3.713543177,3.4,3.446969569,0.95,0.972230002,5,4.855305195,0.59,0.676864788,0.95,0.981645063,0.95,0.974271983,0.6,0.97134985,7.94,7.477477431,0.95,0.974912643,0.95,0.957456678,1.93,1.905467272,6.47,6.325931787,0.82,1.021063238,0.95,0.991464451,0.95,0.951414913,0.95,0.965274766,3.12,2.979300559,1.42,1.591163158,0.77,0.804059416,4.4,4.485666037,1.88,1.837432325,1.88,1.858521789,7.94,8.147621989,4.35,4.571031809,7.94,7.630899072,0.76,0.69014727
4.29,5.036125898,3.04,3.435730457,0.95,0.905593276,0.68,0.932727709,2.37,3.74605304,8.39,7.135923266,0.95,0.916574642,0.95,0.95480524,4.42,4.05392468,0.77,0.698098212,5.73,6.0462327,5.98,5.879692197,0.95,1.034046084,0.95,0.965450361,0.95,1.01400505,7.12,6.916543961,7.12,6.979875088,0.95,0.996728241,0.95,1.011935264,2.12,2.204953849,1.39,2.285980761,7.51,6.919239998,0.95,0.949641705,4.32,4.604990005,0.95,0.91733101,0.95,0.973764151,0.64,0.685715288,0.84,0.815216273,5.1,5.665992498,2.62,2.589588344,0.95,0.922816291,8.39,8.488876581,3.37,3.279663205,0.93,0.798808038,5,4.874281764,8.84,8.76805377,8.01,8.33355093,0.84,0.853927493,0.8,0.88467285,3.1,2.763611615,0.88,1.097100049,1.05,0.995233774,0.95,0.9492888,4.31,4.429340005,6.61,6.53057754,0.59,0.737900347,1.63,1.871052116,0.77,0.87959002,0.95,0.998715624,8.71,9.024041414,6.48,6.039937377
0.9,0.275119714,0.97,0.681486353,4.39,3.784459293,4.7,4.479215026,0.68,0.793273851,4.38,4.067743242,4.42,4.174797654,6.48,5.663110495,0.95,0.978341967,0.95,0.945250452,3.95,3.287455976,3.75,5.346212268,1.49,1.45524168,2.72,2.207939863,5.98,6.019393444,0.67,0.781563789,0.95,1.032852367,3.75,3.924636006,0.95,0.979621395,4.85,4.432180464,4.83,5.565274954,7.89,8.131350994,0.64,0.701848052,2.72,2.310976565,0.85,0.861062184,1.88,1.856444687,0.95,0.981371909,0.94,0.870156199,0.95,0.915698916,8.39,8.487147331,0.9,0.787383169,4.36,4.189763069,4.67,4.276796103,5.52,5.638177872,0.88,1.140469283,0.95,0.974704221,0.95,0.949536964,7.44,7.84073019,7.62,6.121826768,3.6,2.939157069,4.39,4.466175795,0.7,0.691286542,4.39,4.447075486,4.7,4.681300163,0.95,0.956801578,4.32,4.461068034,4.43,4.184418082,3.95,4.254994214,3.75,4.255091786,2.72,2.46279639,2.48,2.636427104
0.85,0.451808184,0.95,0.946466416,1.5,1.152585566,0.6,0.932727709,0.96,1.007145777,3.75,4.684899926,0.95,0.917252392,7.4,4.774606705,6.08,5.682275772,7.94,6.598266006,0.95,0.964281946,0.86,1.134653285,0.95,0.985947832,0.85,0.626922503,0.88,0.922735021,0.95,1.047175467,0.68,0.79872942,0.95,0.963553086,2.64,2.639421344,4.01,4.209761739,4.52,4.16664362,8.39,8.332812786,1.05,0.977696717,0.83,1.089418128,0.73,0.780084074,0.95,1.029740885,0.95,0.929981992,0.95,0.950642079,3.67,3.660865605,4.33,4.04968828,0.95,0.979736865,0.82,0.988995671,0.85,0.844862714,4.33,4.0473544,0.73,1.250981092,2.28,2.533147693,9.45,8.951043129,1.5,1.682564706,1.05,0.959483027,2.72,2.132994682,6.28,6.907740235,0.81,0.938036054,0.95,0.937237516,0.95,0.955970272,3.4,3.603756309,4.43,4.227993488,4.33,4.173030853,1.42,1.753267616,0.95,0.987066716,0.78,1.543036088,4.36,5.51886034
3.62,5.119406581,0.98,1.997347802,0.59,0.779415801,0.95,0.940333605,0.86,0.766717836,0.77,0.733993292,0.6,0.861005753,1.39,3.412163615,7.53,5.607018828,2.79,2.479310513,0.95,0.961078003,6.47,5.81529963,0.95,0.984373093,0.86,1.142148823,4.36,4.758788586,1.05,1.054601476,5.73,6.134422779,0.82,0.834261626,0.95,0.974393278,0.95,0.97067149,4.67,4.639095426,7.04,6.137427926,5.73,6.073077798,0.9,0.730458423,4.85,4.44513166,0.84,0.849173635,3.12,2.959691703,0.69,0.737059548,4.83,5.056705236,6.28,6.978419781,0.98,0.94361566,4.7,4.58422792,8.01,8.233982801,0.95,0.936082885,4.54,4.188199043,6.47,6.349216819,3.62,3.619160652,3.37,3.165477037,7.04,6.335958958,7.4,6.529368281,0.95,0.948873565,1.63,1.758703262,0.96,1.367520213,0.93,0.917636916,6.06,6.350310326,0.95,1.009734064,0.95,0.963052869,0.95,1.030603021,0.67,0.706833914,6.48,6.045493007,0.97,1.207754835
8.39,7.819646716,5.79,5.652403951,4.4,3.153739572,7.44,7.008119941,4.75,4.073964059,4.29,3.803961098,0.87,0.743066534,0.95,1.045675352,4.33,4.362446189,0.98,2.494873762,4.52,3.992250323,4.67,4.388756096,0.95,0.975056931,5.59,6.153399706,0.95,1.00815703,3.75,4.020022929,3.6,3.016731143,0.73,1.244906843,3.2,3.195784748,3.1,2.666008949,4.4,4.267768621,0.95,0.961012885,0.59,0.798644617,0.95,0.99697189,7.39,7.856921315,0.67,0.751376405,0.95,0.943735868,7.62,6.152446866,6.55,6.212422848,3.75,3.885729611,4.38,4.4303478,4.67,4.296736717,0.97,1.033476159,4.01,4.243315995,1.49,1.639790148,0.95,0.937913522,0.88,1.121959031,6.28,6.839430571,2.71,2.68759346,0.85,0.831259429,7.89,7.999390364,5.98,5.965163112,5.79,6.003374934,7.04,6.522413969,0.82,1.02307494,0.95,0.935117543,6.69,7.068351626,3.1,2.988738418,6.41,5.872958422,0.75,0.668212682,0.95,1.030990422
5.98,6.583451152,3.2,3.803410232,0.95,0.900233194,6.69,6.486147523,0.82,0.346244559,0.95,0.892218426,0.95,0.89817667,5.59,5.963876486,7.44,7.732416391,0.95,0.979365021,0.95,0.977088854,0.95,0.964730129,1.88,1.675835401,2.62,1.557056218,4.1,4.231689453,0.95,0.93985422,4.52,4.127049446,5,5.071010232,0.68,0.861018077,0.95,0.981576681,5,5.008077145,3.95,3.962537706,0.95,0.955786601,6.6,6.560932517,0.75,0.742460817,0.95,0.96889855,0.93,0.74319917,5.73,6.023980141,4.51,4.211623847,0.95,0.926240146,3.64,3.77622062,4.38,4.4080019,3.6,2.868867338,0.95,0.973386735,0.95,0.964986846,2.37,1.931933075,6.26,6.529796243,7.4,6.51651144,4.67,4.037777126,7.94,7.488492608,0.69,0.62068215,2.28,2.682448089,3.04,2.873781204,0.69,0.707209066,2.37,2.108412236,1.3,1.41183883,8.39,8.157238722,3.37,3.337694049,7.04,6.778255224,0.7,0.990524098,6.15,5.952740312
2.48,3.984531939,0.95,0.911657199,0.96,0.881761715,3.75,4.683336139,7.89,6.103878498,3.75,4.814369082,4.35,4.349837363,0.95,0.954050437,0.59,0.803435639,0.95,0.929255635,4.31,4.634635091,1.49,1.492660493,3.67,4.38436532,0.95,0.949734434,0.83,1.154628694,5.52,5.577860475,7.4,6.008952141,7.62,6.40592432,1.93,2.111043215,4.88,4.858406067,6.55,6.147742629,5.06,4.474636197,7.51,6.958331943,3.04,2.828724742,0.95,0.946977064,0.88,1.062805653,9.45,8.459645748,0.95,0.993265912,1.63,1.760201514,3.67,3.631750464,3.95,4.154823601,7.4,6.395319104,0.95,0.933916911,5.59,6.587556124,5.9,5.412487984,0.95,0.956544816,0.86,0.84849529,1.49,1.581128955,0.69,0.655539498,2.79,2.942816198,4.85,4.695725441,2.62,2.640597761,8.84,8.956274509,2.37,2.077172846,7.94,7.704123855,4.42,4.577890277,3.1,2.97059989,6.15,5.91341877,7.44,7.731423855,4.7,4.867935419,0.95,1.044020146
0.86,1.754809827,0.95,0.882398799,1.93,1.90767926,8.71,6.771641374,6.64,5.392858863,1.5,1.421342671,4.75,4.502979159,3.6,2.89405179,0.84,0.879194543,1.1,1.182185113,0.95,1.001723602,0.93,0.778636217,0.85,0.654425472,8.71,7.602361798,3.1,2.470957249,6.47,5.885864258,4.02,4.246768475,0.97,0.964902759,3.6,3.097689748,4.5,4.541878462,5.06,4.413935542,0.95,1.070700586,6.08,5.879364133,5,4.9059062,6.69,6.912919402,3.2,3.200722575,0.95,1.017471865,0.95,0.933585212,0.73,0.774748057,4.38,4.424533129,0.83,1.112993464,0.6,0.60025245,0.83,1.187482879,6.64,6.445014238,1.3,1.414055437,0.95,0.942723185,6.48,6.276416659,0.59,0.618229851,1.04,1.332827538,0.95,0.973292962,3.75,4.304186165,0.59,0.653315946,0.8,0.941477194,2.81,3.076711178,6.55,6.380769014,5.59,6.393839955,4.1,4.012860537,0.81,0.926603347,0.95,1.029528037,3.2,3.442287028,4.01,4.224288583
