"Real NN 3 for Spin Coating,0; ,None - All data","Averages for Spin Coating,0; ,None","Real NN 3 for Spin Coating,1; ,None - All data","Averages for Spin Coating,1; ,None"
0.86,0.89283751,0.95,0.935538486
0.81,0.860322267,0.95,0.969776616
0.93,0.7728993,0.95,0.954861447
0.9,0.925605416,0.95,0.942588583
0.56,0.82050392,0.95,0.983690247
6.55,4.938434839,0.95,0.970314041
6.08,5.676957965,0.95,0.989367083
0.56,0.626510017,0.95,1.091656208
1.42,1.427458674,3.2,3.287573814
5.73,6.028562307,0.95,1.047622025
7.62,7.435031176,1.1,1.303370744
0.81,0.758891568,7.44,7.801225662
1.05,0.991672069,7.44,6.690753937
4.67,3.798432887,0.95,0.910934776
4.67,4.298705101,6.26,6.772309899
0.84,1.757126957,5,5.048637748
7.53,6.903689504,7.89,8.10974443
6.48,5.638684154,7.89,8.080073595
1.93,2.13988924,0.95,0.963712618
6.06,6.438923478,0.95,0.976091683
0.75,0.705187872,0.95,0.89814578
2.62,1.535373807,2.71,2.607296586
1.05,0.945066184,5,4.959789276
6.48,5.840199351,0.95,0.941581145
3.37,3.194484115,0.95,0.95144105
7.53,6.700643301,0.95,0.984979689
7.94,7.527473092,0.95,0.943227142
4.02,4.389613152,3.2,3.450286388
4.39,4.512376785,7.94,6.767757297
5.73,5.728870034,0.95,1.041396156
3.04,2.799804866,0.95,0.999774903
4.43,4.225329518,0.95,0.959470987
0.77,0.86923635,0.76,0.673285384
0.69,0.23109553,0.95,0.968707874
0.75,0.672251105,8.39,8.516338825
3.4,3.675632834,0.82,1.022581547
1.93,2.130079716,0.82,1.011812329
6.47,6.330253959,0.95,1.009096041
4.88,4.755833149,3.12,2.955689132
3.6,3.273214996,0.95,0.994806543
0.94,0.865912721,0.95,0.981191561
6.61,6.677015781,1.3,1.175896317
4.01,4.139147401,2.12,2.214114845
0.69,0.61208301,0.95,0.937575564
4.43,4.221819401,0.95,0.955119759
4.75,4.775719762,0.88,1.133482307
4.67,4.69550693,0.95,0.955799833
6.08,5.750677943,5.9,4.965363026
0.9,0.547813527,0.95,0.934677571
3.37,3.268111765,0.95,1.005740121
0.82,0.837852806,0.95,0.940427139
0.98,1.357430577,0.95,1.03156203
7.62,7.998654127,0.95,1.009653196
4.51,4.203420997,3.62,3.506926835
4.42,4.309490919,0.86,1.207854569
0.64,0.544659868,0.95,0.956945941
4.31,4.655655146,0.95,0.969007865
2.81,4.225510359,5.1,6.045671701
6.28,6.936003804,1.3,1.299899161
4.4,3.31445241,0.95,0.928506583
0.93,0.995434836,0.95,0.969708577
7.62,7.981433034,5.1,5.573287725
0.75,0.996068209,0.95,0.994181916
4.7,4.903877497,0.95,0.923217058
6.41,5.299868822,0.95,0.959589347
4.88,5.255259395,0.95,0.964441195
4.83,4.891238093,0.82,0.821247935
1.63,1.783946335,1.3,1.43813318
4.51,4.118142247,8.71,7.277958274
0.82,0.820297673,0.95,0.95004867
2.62,1.43743971,8.71,7.938807249
4.85,4.275923669,0.95,0.977234289
0.64,0.71153798,0.95,0.978669226
4.51,3.985232472,2.62,2.840575635
5.73,5.957400799,2.12,2.218976259
0.84,0.853232905,5.9,5.536295056
0.8,0.913147435,0.95,0.939230815
8.84,8.603311181,0.95,1.026056752
1.5,1.816505671,0.95,1.013390139
1.42,1.597973555,0.95,0.914135143
0.86,0.863791734,0.95,0.937965751
3.95,4.065810442,0.95,0.934037164
2.37,2.216275126,2.71,2.673755169
7.62,7.922683716,0.95,0.947306439
4.89,4.639412999,0.95,0.931939542
2.64,2.859286189,0.95,0.975335568
0.85,0.826314837,0.95,1.086401701
7.53,6.836591005,0.95,0.974574327
0.64,0.552056462,0.95,0.968711928
5.59,6.447865248,8.71,7.635342836
0.94,0.899671942,8.39,8.176695585
0.85,0.846478984,5.9,5.781473517
2.16,1.998775184,5.27,5.341967463
6.47,6.534947038,1.3,1.253928721
6.47,6.374213934,6.26,6.959310889
8.84,9.061149359,7.94,7.496556163
0.81,0.940016702,0.95,0.999376118
0.98,0.95262371,0.95,0.931872159
0.86,1.282692045,0.95,0.984202862
7.4,6.350726485,7.94,6.785424232
0.96,0.96866928,2.12,2.14710471
5.59,6.287065506,0.95,1.014630452
0.73,1.300527692,0.95,1.022094518
7.04,5.590301156,0.86,0.967072159
1.93,1.999377161,0.95,0.996900439
0.98,1.377700031,0.82,0.957978934
3.37,3.36342895,0.95,0.965065405
3.64,3.536986291,5.98,6.027980566
7.53,6.781833529,7.89,8.060815454
4.7,4.588708878,0.95,0.928258196
3.75,4.520819783,0.95,0.987141222
3.04,2.696771443,0.97,1.181153476
4.83,4.885834575,8.39,8.150972486
1.38,0.981893048,0.95,0.950146079
0.86,1.731498569,0.95,0.978933409
0.98,2.639221251,0.95,0.978892773
0.87,0.840140462,0.95,0.996672988
2.62,1.53294152,0.95,0.9917593
4.31,4.653902173,0.95,1.002491593
0.84,0.894857034,0.95,0.942016661
6.48,6.112922072,0.95,1.039333895
3.67,3.692370892,0.95,0.987489522
7.51,6.398544431,0.95,1.043774545
6.15,8.399332643,7.1,7.051491857
7.4,6.471641183,0.95,0.993293807
4.67,4.348583698,0.95,0.975661859
4.36,5.177041411,0.97,0.659205228
6.55,6.176572561,3.12,2.942081988
0.75,0.622641176,0.95,0.976024032
0.9,0.673937358,8.39,8.16795814
1.38,1.212324515,0.95,0.949668124
0.73,1.280818969,0.95,0.982468575
0.83,1.371897951,0.95,1.033918515
6.61,6.996281981,0.95,0.947901577
3.6,3.444546521,3.12,2.951143086
5.79,6.010842681,5,4.848081708
6.41,5.79518199,1.04,0.972012639
4.36,4.243402004,5.1,5.622579455
4.01,4.19816649,0.95,0.92631577
0.7,0.726966023,0.95,0.96317333
1.63,1.747752994,0.95,0.980540231
2.62,1.838614106,3.2,3.24588418
4.89,4.494754076,0.95,0.948324755
1.39,3.659912229,3.12,2.966563046
7.12,7.248562217,0.95,0.987567157
0.59,0.736896098,2.62,2.659433901
0.68,1.124354333,6.26,6.723871112
4.52,3.866305649,8.71,7.804547787
0.86,1.070631653,0.95,0.973175392
7.04,6.16480577,0.95,1.038359791
5.52,5.760649443,0.97,0.954137415
2.48,2.595069826,0.95,0.969651937
4.52,4.11171174,5.98,5.960667491
1.63,1.686571389,0.95,0.930547059
4.67,3.894889534,0.95,1.092838287
6.69,6.967803478,0.95,0.9072081
2.81,3.120655894,7.89,8.189025044
7.04,6.209500313,1.04,1.074757516
4.42,4.589148998,0.95,0.883189872
0.64,0.689837478,1.1,1.272116393
2.81,3.083223403,0.95,1.004002631
0.9,0.682970032,0.95,0.985309616
1.93,1.929907382,0.95,0.979617208
0.87,0.678959504,5.9,5.024482489
4.5,4.456056833,0.95,0.965661913
6.47,5.33265698,0.95,0.962328777
6.28,6.961550355,0.95,0.900844008
4.67,4.045468688,5.1,5.531162262
3.95,4.109013855,5.9,5.293986678
4.39,2.892826974,5,5.005448461
6.08,5.875703812,0.95,0.90490225
3.1,2.649244964,8.39,8.233436823
7.12,7.234107018,0.95,0.945954472
7.94,7.578199506,7.39,5.985682607
6.41,5.626074433,7.39,6.850883961
2.16,2.271468282,0.95,0.961115479
0.9,0.883842036,0.95,0.975154519
0.77,0.68220824,0.95,0.941130787
4.75,4.854572415,0.95,0.88270849
4.38,4.44411552,0.95,0.933629289
0.78,1.223065004,0.95,0.951373816
3.67,3.818871915,0.95,0.9750669
4.33,4.154593945,3.12,3.010009646
8.84,9.006094456,0.95,0.968859434
0.84,0.893511817,0.95,0.94280836
7.94,7.518001795,0.95,0.950123519
4.67,3.939718723,5.1,5.911641121
4.7,4.54008317,4.35,4.426889896
1.42,1.113568172,0.95,1.019461676
0.75,0.596813962,7.39,7.864955664
5.52,5.750070333,0.95,1.039065763
4.67,4.300674081,0.95,0.948627606
0.6,0.79514873,1.04,1.090330899
0.83,1.095230266,0.95,0.944553614
6.41,5.235608578,5.98,5.481025696
4.01,4.218155742,0.95,0.930244327
6.61,6.961674094,0.95,0.948034808
9.45,9.14276886,5.1,5.408460498
1.63,1.764573276,0.76,0.624399606
0.84,0.864679083,2.62,2.754646719
3.6,3.456926346,5.27,5.531726599
1.38,1.140076935,0.95,0.961534128
0.69,0.68409726,0.86,0.939065292
4.83,4.929540157,0.95,1.054325148
4.32,4.373595834,2.12,2.1431638
0.56,0.680810586,2.62,2.613471568
0.85,0.838899508,0.95,0.961420774
4.33,4.158651471,2.71,2.489537418
2.81,3.249727786,0.95,1.012914181
0.7,0.595515415,4.35,4.352366805
6.55,4.642837524,0.95,0.972509578
5.06,4.14892149,0.76,0.720292673
0.86,0.837328121,0.95,0.947286904
6.55,6.032425523,3.2,3.195550263
6.15,5.961048841,0.95,0.92714636
2.16,2.261744499,0.95,0.983292773
8.01,8.344824076,0.95,0.979517162
0.75,0.71230191,0.95,0.931345403
0.87,0.905050471,5.27,5.566537976
6.55,4.626064181,0.95,0.935744688
6.28,7.057908177,0.95,0.987048805
0.56,0.748421133,8.39,8.330715656
0.8,1.092645347,0.95,0.955437347
3.67,3.565128326,5,4.898678422
4.67,4.270427823,0.95,0.981722578
3.6,3.44960469,0.95,0.98619996
1.49,1.588964313,2.12,5.719390392
0.6,0.584075935,0.95,0.964954495
8.01,8.115938783,0.95,0.979252622
6.64,6.402569294,0.95,0.953994766
8.01,8.061566591,4.35,4.337032557
3.1,2.516750842,0.95,0.970421016
0.93,0.821120605,0.95,0.980382368
2.81,3.051266015,7.89,7.92696321
7.12,7.302037477,6.26,6.401638865
0.81,0.876812398,0.95,0.941025585
3.75,3.920588553,3.62,3.598025799
4.33,3.972750008,4.35,4.346054554
4.39,4.460646629,0.95,0.984044716
4.33,4.146386385,2.71,2.540928185
0.84,0.877070576,0.95,0.949060902
3.1,2.705005884,0.95,0.992486045
1.38,1.054134443,3.2,3.652647853
5.79,5.996777773,0.95,0.974112511
3.4,3.34220171,1.3,1.429498851
7.12,7.283141732,0.95,0.883555993
5.73,5.691826701,3.62,5.059127212
6.47,6.27791357,3.2,3.248796284
6.55,5.658119321,0.95,0.893784955
4.83,5.466758847,0.95,0.917655095
7.94,7.409568191,0.95,0.978141814
0.77,0.808585882,1.1,1.258905247
0.81,0.938014761,0.82,0.805779696
0.7,0.747844309,2.71,2.267176688
4.5,3.227708638,0.95,0.948991567
0.64,0.622735642,0.95,0.985837862
2.48,2.608456433,0.95,0.977437541
6.48,6.28108263,5.9,5.57783103
0.82,0.406137571,1.04,0.980537117
4.36,4.722835541,0.95,1.053408161
0.69,0.645754829,5.1,6.000856638
0.8,0.972120717,7.44,7.973654866
0.6,0.606304497,0.95,0.978907645
3.75,4.522643566,6.6,6.594105601
3.64,3.8319875,8.71,7.944140792
9.45,8.561793566,0.95,0.978431389
4.31,4.53240478,0.95,0.966567352
8.84,8.673153639,5,5.022980809
0.75,0.604588062,0.95,0.977035955
6.55,6.363948822,0.95,0.934110731
6.69,6.910067677,5.98,6.076268792
0.73,1.201440603,0.95,0.97206758
4.51,3.731455505,0.95,0.91578193
4.5,3.966254592,0.95,0.999162704
5.73,6.11841166,1.04,1.102264598
0.85,0.870696023,7.39,7.676187873
5.52,5.602998972,0.95,0.961775973
7.62,8.080517173,2.62,2.60114938
0.75,0.608561277,0.95,0.999041364
3.04,2.755831122,7.94,6.48619318
6.69,6.385021329,0.97,0.979751691
4.1,4.227099955,7.94,7.436430454
4.54,4.065603733,5.98,6.167556882
6.47,6.325931787,0.82,0.998953864
2.72,2.128578365,0.95,0.978200167
6.47,6.506538391,5.98,6.240930676
4.83,5.886414409,0.95,0.982262716
4.38,4.216750622,0.95,1.005890206
1.5,1.650807053,0.95,1.006006032
2.64,2.483661234,5.9,4.998617291
5.59,6.465667009,0.95,0.993477255
1.05,0.934619665,0.95,1.007468894
4.83,5.631241322,0.95,0.990888134
3.75,4.987657905,0.95,0.975443423
1.88,1.759353578,3.12,2.99419719
4.54,4.240182459,0.95,0.923872083
4.01,4.198476136,0.95,0.939117491
0.68,0.943401292,3.2,3.30813539
4.42,4.05392468,0.95,0.948041648
8.01,8.33355093,0.95,0.950598285
4.1,3.92306,0.95,0.984055638
5.79,5.939894557,3.12,3.082453012
0.73,1.417120129,0.95,1.024353758
0.81,0.853022754,2.12,2.172128499
1.39,2.309481084,0.95,0.973854437
3.1,2.982826412,7.89,8.128065109
0.6,0.644512214,0.95,0.976684585
4.39,4.372967839,1.1,1.120023936
0.56,0.454602502,0.95,0.9287007
6.06,6.273941517,0.95,0.956694156
3.75,3.867288709,0.76,0.758538425
0.81,0.874209136,0.95,0.999135822
0.75,0.593416616,7.39,7.480722666
0.96,1.360497147,0.95,0.92768313
6.48,6.165638328,0.95,0.927544147
7.4,5.405203938,0.97,1.016952232
6.61,7.335176468,3.62,3.60456264
0.6,0.557866894,0.95,0.957212716
2.37,2.083418041,3.62,3.702892125
0.9,0.918122783,0.95,0.970766529
0.86,1.351489216,5.1,5.523728371
4.32,4.407514691,0.95,0.878671452
4.4,3.864658952,0.95,1.027688608
0.84,0.987110972,0.95,0.967467114
0.7,0.791613296,8.39,7.966354489
4.42,4.174797654,0.95,0.936573893
0.56,0.127765752,5.1,5.609457016
7.94,7.405633569,0.95,1.055365011
0.75,0.625874802,3.2,3.195697844
8.84,8.144101739,7.1,7.134567142
0.59,0.693339735,1.3,1.434070796
0.93,0.9855555,0.95,0.968178257
0.81,0.907116622,0.82,1.014064431
4.7,4.348941922,0.95,0.976777509
1.42,1.278027579,0.97,1.183617249
6.41,5.287258863,6.26,6.509588957
0.75,0.75889504,0.95,0.955170214
1.63,1.796068668,0.95,0.990140423
6.08,5.682275772,0.95,0.980816394
0.87,0.906630486,0.95,0.819314659
0.69,0.733918488,0.95,0.978246868
4.02,4.124507308,0.95,0.937334299
2.62,1.482596874,0.95,0.949660316
4.4,4.355046153,0.82,0.866156474
0.73,1.280867308,6.26,6.477828741
4.52,4.137384892,0.95,0.9528974
3.75,3.711475194,0.95,0.976268873
0.59,0.783295557,0.95,0.979438692
4.43,4.22052145,0.95,0.903581202
0.84,0.824493378,0.95,0.981010139
1.39,2.194801301,0.88,1.009494334
0.87,0.925215274,2.62,2.689496875
0.78,1.405693695,0.95,0.974021181
7.53,5.607018828,0.95,0.960027218
6.61,6.7362746,0.95,1.037582874
1.5,1.897099167,0.95,0.972454146
4.67,4.933912039,7.39,7.617453694
1.42,1.112138703,0.86,1.082088962
3.6,3.005158424,0.95,1.017362371
3.64,3.699398816,3.12,3.028144896
0.59,0.668627128,0.95,1.002011672
0.83,1.083283663,0.95,1.014443427
1.42,1.678725868,0.95,0.981130749
6.48,6.235177398,0.95,0.97537449
0.93,0.798808038,0.95,0.95136337
6.15,5.884667039,0.95,0.874638811
4.67,4.92150259,0.95,0.989810586
5.52,5.638177872,0.95,0.895754233
0.73,1.203335553,0.95,0.982104093
4.52,4.021746337,3.2,3.309900463
4.01,4.229924083,0.95,1.015449017
4.83,5.147922277,7.44,7.796396136
5.59,6.525340796,0.95,0.96926555
0.6,0.988061383,0.95,0.980501398
7.51,7.103785515,0.95,0.915741041
6.48,5.615700603,0.95,0.950636759
0.94,0.869610444,0.95,0.946927488
4.83,5.638165355,0.95,0.950874671
4.33,4.0473544,7.39,7.558568954
6.06,6.578193903,0.95,0.914177626
8.01,8.254947662,0.95,1.020715237
2.64,2.963753939,0.95,0.948859707
1.42,1.645025253,8.71,7.487686396
7.53,6.822135806,3.62,3.559717417
1.39,2.338897467,0.95,0.995080024
4.36,4.217475951,0.95,0.930266216
3.75,4.443944752,6.26,6.403688788
0.73,1.250981092,0.95,0.96046941
4.54,4.188199043,0.95,0.941129297
0.98,1.303729743,0.95,0.874604806
0.77,0.852263436,6.26,6.98114264
4.67,4.700460434,5.98,5.532208443
0.68,1.079322845,2.62,2.695744514
6.55,5.697392464,0.95,0.974629819
7.62,6.338749766,0.86,0.912086174
7.51,6.661045909,0.95,0.990811661
9.45,8.951043129,0.95,0.932804376
7.62,6.350018263,0.95,0.949528545
3.6,2.981913865,0.82,1.100680172
7.04,6.073484898,0.95,0.857422635
3.37,3.336358607,0.95,0.99558562
7.62,6.216919065,0.95,1.076054692
4.52,4.070628524,0.95,0.943896294
2.81,3.28647548,0.95,0.958299592
0.64,0.69966349,0.95,0.952328175
0.84,0.823302373,0.95,1.034557298
0.84,0.886221483,0.95,1.010399088
4.33,4.362446189,0.95,0.926327884
4.02,4.515417814,0.95,0.962877229
6.47,6.53986156,0.95,0.972016558
0.93,0.794370815,0.95,0.972533226
0.8,0.873930812,1.04,1.509927839
3.4,3.645597935,0.95,0.988818347
4.51,4.209358096,0.95,0.940446541
4.67,4.056521297,0.95,0.95716393
1.42,1.226920724,0.76,0.624035746
4.83,4.930879354,0.82,1.054041773
0.73,1.316360295,5.9,4.755635023
4.36,4.791135907,0.95,0.942373723
2.72,2.347265124,0.95,0.966407955
1.93,2.073640972,0.95,0.976601228
0.98,1.119937479,0.95,0.992314965
4.5,4.505087256,0.95,0.975370347
3.64,3.707244754,1.04,1.238414675
5.73,5.953668833,1.3,1.387164474
7.04,5.592040658,6.26,6.611557364
6.48,6.161985517,0.95,0.973102748
0.77,0.698098212,0.95,0.961801946
4.5,4.501603603,0.95,0.909176007
1.42,1.835544407,0.95,1.05677101
4.4,4.485666037,6.6,6.616864204
7.4,6.309115648,0.95,1.00685887
4.02,4.4929322,0.95,0.960482448
4.5,4.506562471,0.95,0.95743683
1.88,1.837432325,7.89,8.217329979
3.75,3.857468486,3.62,3.578111351
6.41,5.242398739,0.95,0.892473802
0.59,0.803435639,0.95,0.96364224
6.28,5.696168303,7.1,6.59168148
4.01,4.243315995,0.95,0.944610164
4.36,5.212949753,5.1,6.113929987
4.5,4.548858762,0.95,0.970298722
3.64,3.726564109,0.95,0.929028779
1.39,2.379016429,0.95,0.975295618
3.95,4.046316206,8.39,8.458256245
7.51,7.121121645,0.95,0.972804531
4.42,4.140471816,0.95,0.98521997
7.94,7.512494564,0.95,1.002003327
4.51,4.255518317,0.95,0.991417795
4.51,4.186242282,0.95,0.983220309
4.4,3.356946766,0.97,0.976023257
1.88,1.786866486,0.95,0.93973802
4.67,4.098991334,3.2,3.198952615
2.16,1.988226026,2.62,2.618354201
0.93,0.750833303,0.88,0.921886697
4.31,4.585854769,7.1,6.988720179
0.77,0.642796986,0.95,0.951569036
3.1,2.763611615,0.95,0.968907505
4.43,4.163299978,0.76,0.928275988
4.29,4.410219908,7.39,7.878958583
4.83,5.041010499,0.95,0.930387169
6.41,5.325929403,2.71,2.722208619
0.85,0.834505558,6.26,6.444236159
1.49,1.636452496,0.95,0.972744077
9.45,9.330338001,0.95,1.011356696
0.87,0.914956883,0.95,0.975059465
1.05,0.995233774,0.95,1.01247631
4.31,4.350965858,8.71,7.664322734
4.42,4.461258531,0.95,0.905681461
3.37,3.577621639,0.95,0.970708624
6.61,6.53057754,5.27,5.319992661
1.42,1.622020632,0.95,0.932570532
0.8,0.914055184,0.95,0.977830634
5.52,5.696474671,3.12,3.953134894
0.67,0.764543846,0.95,0.985356316
3.67,3.767769575,2.71,2.765986502
1.42,1.565755904,1.04,1.125417784
0.6,0.861005753,0.95,0.924645483
0.84,0.879194543,0.76,3.438492715
0.87,0.743066534,0.95,0.971421391
0.6,0.532720104,3.2,3.459932089
4.4,4.389020801,6.6,6.629703641
3.6,2.939157069,5,4.859368801
7.94,5.594343424,0.95,1.042431071
0.7,0.591385186,0.95,0.960537449
4.36,3.969182491,7.39,7.782097936
2.28,1.810321599,3.62,3.639139771
4.51,4.187467694,5.1,5.70034039
0.86,0.867572457,0.95,0.997678161
0.86,0.84849529,3.2,3.288223445
0.73,0.961220741,3.12,3.040718555
0.7,0.691286542,0.95,0.851799831
3.67,3.564785957,5.27,5.31714201
7.12,6.916543961,5.98,6.096377254
1.93,2.045564502,0.88,0.931471333
0.84,0.873206645,1.1,1.060716197
4.38,4.420055151,2.71,2.629306316
7.4,4.939579248,0.95,1.015216291
4.83,5.193529606,3.12,2.944844425
5.73,6.151379585,0.86,0.89810288
3.95,3.446705163,0.95,0.981655642
3.6,3.473102033,0.95,0.985819042
3.95,4.128971159,0.95,0.973253891
2.72,2.132994682,0.95,0.966480523
0.6,0.79872942,0.97,1.088466778
0.64,0.660696477,0.95,1.032558054
0.81,0.938036054,0.95,0.961218804
3.75,3.924636006,2.12,2.552209735
0.67,0.789267808,2.62,3.956002653
0.59,0.737900347,3.62,3.532140076
4.67,4.302642584,1.1,1.142970175
8.01,8.044595361,0.88,0.963721827
3.95,3.520532429,0.86,0.893747255
3.75,3.853292465,0.97,1.097252816
3.64,3.505603611,3.62,3.630429149
7.4,6.423530698,6.26,6.810891509
0.6,0.566164732,0.95,0.955474019
3.67,4.749204636,3.62,3.521634519
0.86,0.848742098,0.76,0.782653332
1.49,1.639790148,0.95,0.977720186
0.83,1.099060163,0.95,1.018796623
1.5,1.752390593,0.95,0.927412853
2.28,1.816248864,0.88,1.063249528
1.5,1.839286476,0.95,0.928978518
5.59,6.092718482,5.1,5.541699886
4.29,4.555166602,0.95,1.029222772
6.47,6.238072038,0.95,0.95591481
6.08,4.695774496,6.26,6.570677161
1.63,1.758703262,0.95,0.949847549
0.73,1.339489669,6.26,6.67241466
3.75,4.16387701,0.95,0.954963744
5.52,5.68664813,0.95,0.930365682
4.29,5.036125898,2.62,2.857139111
4.52,4.104605973,0.95,0.923970506
0.94,0.90024516,0.95,0.982872888
7.94,6.598266006,0.95,1.047458977
0.7,0.821897089,0.95,0.977639616
3.04,2.788815916,0.95,0.969253957
8.01,8.336473227,0.95,0.95613578
4.89,4.48561573,0.95,0.91934137
3.04,3.020059109,0.95,1.01188463
6.15,5.871130943,0.95,0.968923748
7.53,6.751407266,0.95,0.988555595
3.04,2.701315463,5,4.90654242
1.38,0.95986639,5,4.992923975
1.88,1.733028293,0.95,0.94005762
2.28,2.682448089,1.1,1.481941186
1.63,1.752480626,0.95,0.941566452
3.4,3.603756309,6.6,6.610789537
0.67,0.781563789,5.1,5.567250013
1.5,1.710434884,0.88,0.930115342
2.79,2.479310513,2.12,2.174417973
0.9,0.275119714,1.1,1.213301823
0.69,0.819569796,4.35,4.3098948
0.73,1.244906843,0.95,0.999673739
6.47,6.06972456,0.95,1.001102149
3.37,3.279836774,0.95,0.980022073
0.77,0.87959002,7.89,7.704280734
4.75,4.77965641,4.35,4.369013906
6.15,5.906359553,0.95,0.96629931
7.51,5.891588569,0.95,0.969146863
5.59,6.571455956,5.27,4.451930046
6.06,6.350310326,0.95,0.913891137
2.48,3.941359401,1.3,1.54855749
4.88,5.345886946,0.95,1.048836142
1.88,1.858521789,0.95,1.010882214
2.16,2.25636667,6.26,6.760256648
6.48,6.199464679,0.95,0.965052709
1.63,1.905554414,2.62,4.807015002
1.42,1.591163158,0.95,0.966741636
7.12,6.979875088,7.44,8.06765008
1.93,2.163801819,0.95,1.010776341
4.32,4.461068034,3.2,3.996250868
0.68,0.932727709,0.97,1.18740806
0.7,0.648221962,0.95,0.986537784
3.75,5.346212268,0.95,0.862832129
1.05,1.054601476,8.71,6.34392941
5.59,6.596898794,0.95,0.966113687
4.75,4.502979159,5.27,4.79097724
5.59,6.587556124,5.98,6.118291497
4.43,4.298232436,3.2,4.147339284
4.32,4.470137715,0.95,0.932414621
1.38,2.58866173,3.2,3.390999556
2.28,2.388215065,0.95,0.927292615
1.38,0.998012885,0.95,1.024222121
4.43,4.227993488,0.76,0.743281931
6.47,6.08378613,0.95,0.940416366
6.64,6.445014238,0.97,1.186903745
4.31,4.399568677,0.95,0.919271976
3.75,4.303260326,0.95,0.928293854
3.4,3.446969569,5.27,5.285417676
7.62,6.40592432,3.12,3.167568862
4.5,4.41261363,0.95,1.003862798
1.88,1.810912341,8.39,8.342416763
6.15,6.052487612,0.76,0.823194623
3.6,3.222211003,3.12,3.316666484
5.06,4.118253946,0.95,0.972667664
5.59,6.593586087,6.6,6.615989685
7.94,7.477477431,3.2,3.235019445
4.85,4.24730593,8.39,7.635612607
7.4,6.529368281,2.12,2.164887846
2.81,3.1633057,0.95,0.946854845
3.67,3.713543177,0.95,0.945327431
0.69,0.197381027,5.1,5.493995667
3.75,4.020022929,0.95,0.884900123
6.28,6.991663814,0.95,1.02843672
0.84,0.815216273,0.95,0.973138496
2.28,2.445800126,0.95,0.956869423
0.7,0.6513265,2.62,2.836739063
0.81,0.918169707,0.95,0.955686375
8.01,7.615553737,0.95,0.992585495
6.48,6.276416659,1.3,1.333629876
1.42,1.404459387,5.98,6.041407824
2.81,4.030688703,0.95,0.980573371
1.63,1.871052116,0.95,1.064538181
3.95,4.254994214,2.62,2.59073168
0.7,0.839162752,0.95,0.994769812
4.43,4.184418082,0.95,0.854911551
0.98,2.494873762,0.95,0.945712358
0.85,0.831259429,0.95,0.988437131
0.59,0.653315946,2.12,3.146503568
0.83,1.932201892,0.95,0.992412403
1.63,1.530025631,0.95,1.005069494
0.94,0.870156199,0.95,0.944224
7.12,7.266126633,0.95,0.962101072
4.1,3.782767475,0.95,0.969191536
3.37,3.279663205,6.6,6.591571927
1.63,1.80609104,0.95,0.836133435
4.85,4.623480678,0.95,1.054388419
4.52,4.09936446,1.04,1.209448129
4.43,3.386832058,0.82,1.012792066
0.8,0.866651222,0.95,0.974901199
0.73,1.230788529,0.95,0.922540665
0.86,1.134653285,8.71,6.420273781
4.02,3.846933544,0.95,0.895268545
7.94,7.630899072,0.95,0.966850758
1.42,1.753267616,6.6,6.344725847
0.82,0.814949036,0.95,0.954035312
4.43,4.254856706,0.95,0.930519104
0.64,0.701848052,7.89,7.780967712
0.85,0.451808184,5.1,6.532555223
2.37,2.108412236,1.1,1.256511644
6.28,7.049111485,0.95,0.970480576
4.7,4.479215026,0.95,0.94959119
0.8,0.932508469,0.95,0.9490657
4.42,4.561463237,2.12,2.205508113
0.68,0.79872942,0.95,1.045457244
5.73,6.134422779,0.95,0.987132385
0.83,1.126299068,7.39,7.822939992
2.81,3.062207282,3.62,3.801603079
8.01,8.338993788,0.95,1.026965633
3.95,3.962174952,0.95,0.964552492
0.98,1.242451519,1.04,0.845940754
4.31,4.452380776,1.04,1.301356286
4.39,4.447075486,0.86,1.046782434
0.7,0.602764428,6.6,5.790886998
4.33,4.03306818,0.95,0.967749745
0.84,0.853927493,1.1,1.255844325
4.51,4.030983388,0.95,0.976072505
3.1,2.839098096,2.12,2.154144645
3.75,4.255091786,0.82,0.981297746
6.55,6.380769014,5.27,5.325283766
0.64,0.685715288,3.62,3.614964187
0.94,0.908624679,0.95,0.973675147
1.88,1.856444687,0.95,0.97129719
1.05,0.977696717,0.95,0.971080408
2.72,2.46279639,0.97,1.119086102
4.67,4.192182302,0.95,1.092928663
2.81,4.483870983,0.95,0.935236394
2.79,2.577113926,0.95,0.988517404
1.5,1.682564706,5.1,6.170309782
3.4,3.407178938,0.95,0.988047153
1.88,1.83406499,0.95,0.979648158
4.67,4.276796103,0.97,0.991374075
3.04,3.435730457,1.04,1.449223906
0.87,0.893912062,0.95,0.949220464
5.73,6.073077798,4.35,4.327934146
0.85,0.861062184,3.62,3.675026357
0.59,0.798644617,0.95,0.97277385
3.4,3.580159783,0.86,0.898468047
2.81,3.099725127,0.95,1.004900232
0.67,0.706833914,0.95,0.959066331
0.84,0.849173635,1.3,1.202066228
4.67,4.76618576,5.98,6.017028809
4.4,3.377014637,7.94,5.305740833
3.04,2.868712842,0.95,0.95257242
6.41,5.340149403,0.95,0.940610573
0.82,0.380335651,0.95,0.969771802
1.05,0.92914775,0.95,0.966994315
2.79,2.942816198,4.35,4.377208233
4.67,4.715403676,0.95,0.984421447
0.78,1.543036088,0.95,0.976406276
0.6,0.932727709,0.95,1.026957735
0.67,0.751376405,0.95,0.948444858
0.77,0.804059416,0.95,0.959380135
4.42,4.577890277,0.95,0.954017505
