"Real NN 3 for B,0; ,None - All data","Averages for B,0; ,None","Real NN 3 for B,1; ,None - All data","Averages for B,1; ,None"
0.95,0.973292962,,
7.39,7.856921315,,
2.37,2.005917132,,
4.38,4.067743242,,
0.97,1.033476159,,
2.16,2.266759157,,
5.52,5.577860475,,
0.93,0.778636217,,
8.71,6.771641374,,
5.1,5.792016983,,
7.62,6.152446866,,
6.06,6.76076591,,
0.75,0.668212682,,
4.4,4.289551198,,
5.73,6.023980141,,
0.95,0.988261566,,
7.4,5.106220007,,
0.73,0.77972801,,
5.52,5.61876905,,
1.88,1.912870258,,
1.93,2.134310871,,
0.95,0.946466416,,
0.95,0.944659829,,
6.41,5.939894557,,
5.1,5.665992498,,
2.12,2.130218267,,
0.95,0.937696487,,
0.95,0.988158211,,
6.47,5.885864258,,
0.95,0.92548117,,
0.95,0.963052869,,
0.95,0.956832349,,
0.95,0.993265912,,
4.88,4.858406067,,
0.95,0.974066064,,
0.95,0.961481959,,
0.95,0.933585212,,
3.04,2.655548215,,
0.59,0.779415801,,
0.95,1.007904693,,
6.69,7.068351626,,
4.43,3.775514364,,
0.7,0.990524098,,
7.4,6.51651144,,
0.95,0.942731366,,
2.64,2.639421344,,
7.44,7.731423855,,
0.95,0.979736865,,
0.95,1.029528037,,
0.95,0.915698916,,
4.5,4.541878462,,
6.69,6.991404295,,
2.37,2.077172846,,
8.39,8.157238722,,
0.95,0.9921868,,
3.6,2.868867338,,
1.49,1.581128955,,
0.97,0.973146945,,
5.27,5.359588623,,
0.95,0.969850019,,
0.69,0.731379166,,
0.95,0.937953413,,
0.85,0.862391055,,
4.75,4.731893539,,
4.4,3.153739572,,
0.76,0.69014727,,
2.37,3.74605304,,
2.81,3.076711178,,
6.48,6.039937377,,
0.95,0.900233194,,
4.7,4.867935419,,
1.5,1.666113287,,
4.85,4.695725441,,
4.51,4.179320633,,
0.95,0.955320373,,
0.75,0.742460817,,
3.75,4.304186165,,
0.86,1.754809827,,
0.68,0.947949022,,
1.1,1.301848412,,
3.75,4.684899926,,
7.94,5.422637463,,
0.7,0.649540067,,
0.95,0.986141011,,
5.79,5.652403951,,
1.04,0.642404333,,
0.95,0.974393278,,
2.64,2.633085668,,
6.48,5.940685868,,
0.76,0.623891056,,
3.6,2.846558213,,
5.73,5.956865788,,
5.98,6.019393444,,
4.42,4.60832119,,
0.6,0.947949022,,
3.64,3.753076792,,
0.95,0.958225593,,
0.95,0.95480524,,
0.68,0.793273851,,
0.95,1.019025862,,
0.6,0.701261759,,
1.93,1.90767926,,
0.94,0.9046022,,
0.95,0.98940827,,
0.82,0.652903922,,
0.68,0.985866949,,
0.95,0.933916911,,
4.85,4.465483427,,
0.94,0.833021492,,
3.2,3.685967803,,
0.95,0.985019952,,
0.86,0.766717836,,
0.95,1.034046084,,
5.79,6.018845916,,
0.84,0.944723576,,
0.78,0.94812806,,
1.42,0.97881934,,
0.84,0.841240913,,
0.86,1.112845317,,
0.95,0.947388127,,
0.59,0.794385895,,
2.37,1.94071722,,
4.52,4.176409245,,
2.37,2.04090935,,
0.95,0.965450361,,
7.1,7.054290175,,
5.98,6.041374683,,
0.59,0.618229851,,
1.04,0.9295329,,
4.33,5.510973096,,
3.2,3.48243022,,
0.95,0.992936924,,
6.06,6.375449061,,
0.95,0.836881503,,
0.83,1.08519347,,
0.83,1.187482879,,
0.88,0.922735021,,
0.95,0.972970977,,
0.95,0.965908647,,
0.77,0.733993292,,
4.75,4.699967265,,
4.7,4.6119771,,
4.1,4.115233123,,
5.52,5.363623261,,
0.95,0.944947407,,
2.72,2.308909178,,
4.31,4.561203361,,
0.69,0.754916713,,
6.06,6.356569409,,
4.38,4.4303478,,
4.36,4.758788586,,
0.82,0.988995671,,
0.68,0.861018077,,
0.95,1.008089066,,
6.48,5.663110495,,
3.67,3.660865605,,
0.95,0.959297359,,
0.88,1.101390034,,
1.88,1.897403896,,
3.64,3.77622062,,
4.33,4.156368852,,
0.95,0.991256818,,
7.4,4.774606705,,
0.95,0.986866042,,
0.59,0.801104739,,
7.62,6.239503384,,
0.95,0.98370643,,
2.72,2.207939863,,
0.95,0.911657199,,
0.95,1.00815703,,
1.49,1.45524168,,
4.1,4.231689453,,
4.31,4.611494541,,
3.37,3.324598312,,
0.73,1.492077529,,
7.39,7.680725932,,
1.93,2.111043215,,
2.81,3.324987054,,
0.93,0.96168296,,
0.93,0.860885903,,
1.39,3.412163615,,
1.88,1.66689232,,
3.95,4.154823601,,
3.75,4.563296854,,
1.88,1.751279831,,
6.64,6.403657794,,
3.2,3.442287028,,
0.95,0.946977064,,
0.95,0.974982992,,
0.95,0.882398799,,
0.95,0.991212577,,
4.4,4.032279611,,
0.95,1.045675352,,
0.82,1.042355567,,
0.83,1.154628694,,
7.53,5.738077283,,
6.69,6.912919402,,
0.56,0.748842269,,
4.89,4.460836411,,
3.4,3.626444221,,
4.7,4.58422792,,
3.4,4.028362989,,
4.32,4.604990005,,
6.64,6.403001428,,
4.1,4.012860537,,
0.95,0.920739636,,
0.73,0.930566579,,
1.1,1.261215121,,
4.85,4.726148009,,
5.59,5.963876486,,
3.37,3.295695007,,
0.78,1.317662284,,
0.77,0.642570578,,
0.69,0.685278207,,
0.86,1.086750969,,
2.12,2.211695969,,
0.59,0.882099301,,
0.94,0.882410705,,
0.95,0.950123981,,
5.52,5.893577099,,
4.7,4.566420794,,
3.75,3.742437363,,
5.06,5.440768123,,
0.95,0.954050437,,
2.16,2.057379663,,
4.83,5.056705236,,
8.71,7.637271285,,
0.75,0.763553709,,
4.36,5.091579914,,
4.75,4.749621272,,
3.12,3.129954636,,
4.7,4.634794235,,
2.12,6.669344068,,
5.9,4.557701111,,
0.95,0.977131426,,
3.2,3.351850986,,
0.69,0.674855411,,
1.04,0.637455754,,
3.75,4.533099413,,
7.62,6.146653056,,
4.38,4.4080019,,
3.6,2.89405179,,
3.6,3.097689748,,
0.95,1.009835362,,
3.75,4.965886593,,
0.95,1.026937068,,
0.95,0.933506906,,
6.55,6.212422848,,
3.64,3.750741899,,
6.47,6.356698871,,
0.73,1.269178599,,
0.85,0.626922503,,
6.55,6.362514138,,
3.6,2.761473536,,
7.89,5.840100884,,
2.81,3.024930477,,
0.95,0.985060334,,
3.2,3.760191798,,
4.1,4.11501056,,
0.73,1.223896712,,
0.95,0.985947832,,
4.75,4.797940969,,
1.39,2.181852162,,
0.95,0.951807365,,
7.4,6.395319104,,
0.95,0.945065483,,
0.95,1.02433008,,
9.45,6.013400316,,
0.95,0.95992212,,
2.81,3.01401943,,
0.95,0.977416202,,
7.4,6.529330134,,
0.7,0.713184386,,
0.83,1.112993464,,
1.1,1.270028055,,
0.95,0.984373093,,
0.6,0.60025245,,
2.71,2.804921687,,
4.38,2.911457956,,
6.69,6.836041331,,
4.4,4.250059247,,
6.06,8.434916496,,
4.39,4.921070695,,
0.6,1.124354333,,
0.68,1.163645685,,
4.7,4.592758656,,
0.95,1.00867191,,
0.95,0.906706169,,
0.6,0.454602502,,
6.69,6.851687431,,
3.75,4.282786667,,
0.95,0.975056931,,
7.12,7.160833597,,
0.94,0.895905763,,
0.73,1.768860579,,
7.94,7.453352094,,
0.95,0.963886425,,
6.47,6.165786982,,
3.64,3.497092783,,
0.95,0.974134743,,
0.95,0.987658635,,
4.01,4.141775131,,
3.95,4.282160103,,
3.95,4.082177937,,
0.95,0.695901439,,
3.12,2.972523987,,
2.64,2.627057016,,
4.85,4.607445121,,
7.62,6.090884209,,
0.95,1.040926442,,
4.38,4.446384192,,
2.37,3.47720933,,
2.16,2.097415864,,
4.88,4.737157941,,
8.39,6.406561732,,
4.75,4.073964059,,
3.6,3.220894694,,
0.95,0.98002696,,
7.39,7.862769961,,
0.95,0.959046274,,
0.82,0.346244559,,
7.12,7.301769137,,
0.95,0.926352814,,
9.45,9.207273245,,
1.3,1.414977938,,
0.69,0.744299993,,
0.95,0.977845803,,
5.73,6.0462327,,
5.59,6.153399706,,
2.37,3.554110587,,
1.93,1.905467272,,
6.69,6.939309001,,
7.04,6.194126129,,
0.95,0.978379011,,
0.95,0.969999254,,
3.4,3.530950487,,
1.39,2.285980761,,
4.5,4.47453928,,
6.15,6.116496921,,
0.6,1.079322845,,
4.7,4.516768813,,
0.69,0.77436465,,
4.83,5.565274954,,
1.88,1.93492052,,
5.06,4.234369338,,
5.52,5.626074791,,
4.36,5.345017791,,
4.39,4.774653673,,
0.95,0.935063064,,
0.95,0.981199265,,
4.52,4.16664362,,
2.37,2.030228168,,
3.4,3.607284665,,
4.35,4.346224904,,
4.75,4.342185974,,
4.36,4.218826592,,
4.35,6.115143776,,
0.95,0.98984094,,
1.3,1.25839439,,
0.95,0.989032149,,
0.95,0.973579183,,
6.55,6.157488585,,
2.71,2.767689466,,
4.4,3.376551926,,
4.36,5.51886034,,
1.04,1.020049542,,
0.95,1.004842132,,
0.95,1.001716927,,
1.49,1.38342157,,
6.64,6.410184383,,
6.26,6.763866663,,
0.95,0.981645063,,
7.89,8.131350994,,
0.85,0.940960392,,
0.95,0.949734434,,
0.95,0.949788451,,
2.72,2.310976565,,
3.12,2.97939539,,
1.04,1.433959842,,
1.39,2.140505522,,
0.97,1.207754835,,
0.85,0.655891493,,
4.88,4.818588495,,
1.49,1.54112491,,
0.69,0.303952582,,
4.51,4.211623847,,
4.43,4.171885431,,
0.95,0.935898334,,
5.98,5.599460363,,
2.62,2.589588344,,
2.79,2.95068717,,
0.83,1.089418128,,
0.95,0.892218426,,
3.95,3.287455976,,
3.4,3.475590706,,
6.06,6.312028766,,
0.85,0.848638535,,
0.83,1.607772008,,
3.2,3.349538088,,
0.95,1.030990422,,
0.95,0.979096487,,
0.95,0.983090758,,
3.64,3.771231771,,
4.01,4.244491339,,
3.64,3.743245363,,
0.95,0.995484039,,
0.95,0.965939403,,
4.51,4.193316579,,
0.95,0.93287538,,
0.95,0.92990227,,
3.75,3.853979349,,
0.95,1.02147384,,
3.04,2.986214995,,
0.95,0.926961437,,
1.63,1.760201514,,
0.95,0.974704221,,
3.75,4.814369082,,
0.95,0.990923822,,
1.49,1.765583366,,
0.73,0.774748057,,
6.47,6.076755404,,
3.04,2.751043558,,
0.95,0.974447712,,
0.95,0.964281946,,
0.95,0.970524237,,
4.83,4.916703701,,
0.95,0.961920872,,
0.6,0.616136588,,
4.35,4.334804177,,
0.95,0.955754012,,
8.71,7.602361798,,
4.33,4.131850839,,
6.15,5.952740312,,
0.95,1.033661023,,
0.95,1.044020146,,
4.1,4.142729461,,
6.26,6.49077487,,
4.43,4.189590335,,
0.94,0.893830657,,
3.6,2.931759477,,
8.39,8.332812786,,
7.04,6.137427926,,
0.95,1.048430473,,
8.39,8.487147331,,
5.79,5.531584024,,
6.47,6.349216819,,
0.84,0.811506987,,
2.79,3.040724814,,
6.69,6.665124536,,
0.95,0.941961244,,
0.95,0.960464984,,
0.86,0.856572613,,
0.75,0.726084352,,
1.88,1.675835401,,
6.26,6.757677674,,
0.95,0.959897295,,
0.95,0.656678192,,
0.6,0.595363714,,
0.95,0.924538881,,
4.33,4.04968828,,
4.35,4.467589021,,
4.01,4.224288583,,
3.67,4.38436532,,
0.94,0.868411407,,
0.68,0.666146502,,
4.4,4.431246877,,
0.95,0.976477474,,
0.85,0.654425472,,
0.95,0.991464451,,
1.05,1.038624316,,
0.95,0.957522377,,
7.89,6.103878498,,
3.12,2.94487834,,
0.95,0.989119545,,
6.41,5.235761881,,
6.64,6.238852739,,
4.85,4.222631633,,
0.68,0.779689699,,
0.8,0.90707548,,
0.86,0.935296789,,
0.84,0.844448626,,
2.12,2.162245512,,
0.95,0.99697189,,
0.95,0.942474797,,
7.44,7.785309911,,
5.59,5.992264152,,
0.95,0.974440321,,
5.52,5.602730513,,
0.82,0.793154448,,
2.71,3.799814582,,
2.79,2.979493678,,
0.95,0.964321554,,
4.4,4.267768621,,
0.69,0.691737786,,
0.95,0.937913522,,
0.95,0.967559025,,
4.38,3.69435519,,
4.75,4.834669352,,
0.8,0.88467285,,
4.83,4.99254334,,
5.98,5.992728353,,
0.95,0.993499979,,
4.85,4.260442436,,
0.95,0.961012885,,
5.98,5.95453763,,
0.95,0.979471266,,
0.59,0.818912745,,
1.1,1.259733886,,
6.26,6.758854985,,
3.75,4.819777369,,
2.12,2.166859567,,
7.62,6.121826768,,
0.84,0.880915139,,
1.05,0.959483027,,
1.5,1.421342671,,
0.85,0.607019994,,
6.15,5.854638577,,
0.83,1.35393925,,
2.12,2.112619638,,
4.42,4.594718933,,
2.37,1.931933075,,
0.95,0.973051324,,
0.95,0.944119647,,
3.62,3.481085181,,
0.95,0.956544816,,
0.95,0.942353114,,
4.36,5.228889227,,
0.95,0.976375327,,
7.12,6.949850798,,
3.75,4.447670102,,
6.26,6.392602801,,
3.6,4.390278816,,
0.95,0.942723185,,
1.3,1.445454568,,
0.8,1.099810958,,
7.04,6.335958958,,
6.48,6.215165138,,
3.95,3.049924493,,
0.95,0.949974924,,
0.82,0.835824415,,
3.6,2.839402795,,
0.64,0.69429256,,
3.75,3.885729611,,
0.95,0.925093606,,
3.04,2.828724742,,
0.95,0.973409966,,
0.95,0.961078003,,
6.64,5.392858863,,
0.81,0.939676702,,
0.95,0.926240146,,
0.95,0.98992303,,
6.26,6.360051274,,
4.52,3.992250323,,
2.71,2.68759346,,
7.1,7.067408323,,
3.64,3.48175782,,
7.44,8.019706726,,
6.47,5.896650076,,
3.95,3.962537706,,
4.75,4.835160971,,
0.82,0.832795456,,
0.95,0.924512863,,
0.95,0.933852926,,
1.04,0.900002971,,
0.68,0.97134985,,
6.55,6.158599019,,
1.93,2.519423783,,
0.7,0.818949223,,
0.95,0.960240468,,
0.95,0.999457195,,
0.95,0.978541479,,
3.95,4.168683231,,
7.94,7.666064978,,
2.37,2.793668747,,
4.5,4.500552297,,
4.88,5.368423581,,
0.95,0.911454663,,
4.36,4.7078017,,
0.84,0.873010337,,
4.88,4.950190425,,
5.9,5.281690598,,
7.89,7.306866407,,
1.93,2.060921043,,
6.55,6.147742629,,
3.67,3.631750464,,
5.98,5.757868886,,
0.56,0.634021267,,
0.95,0.956309825,,
2.71,2.767243326,,
0.95,0.98632212,,
0.69,0.751743004,,
1.1,1.323745772,,
0.86,0.891555727,,
0.95,0.977088854,,
5.06,4.474636197,,
6.15,5.878367305,,
5.73,5.934938788,,
0.87,0.899151549,,
0.95,0.903834522,,
6.47,5.553159237,,
1.63,1.802809715,,
0.97,0.618493825,,
0.95,0.968691498,,
4.38,4.116178393,,
6.48,6.099553823,,
0.69,0.655539498,,
8.39,8.1699543,,
7.1,7.191449761,,
1.42,1.643927872,,
0.95,0.959622383,,
3.6,3.38986659,,
6.64,5.940943956,,
0.95,0.993266359,,
1.5,1.905581951,,
6.47,6.518936992,,
2.16,2.15738529,,
1.05,1.13640739,,
6.69,6.906762838,,
0.6,1.026125491,,
0.87,0.914034098,,
4.88,4.87313354,,
3.67,4.708594203,,
3.75,5.102371931,,
4.36,4.332556486,,
0.86,0.868349195,,
3.95,3.824401677,,
5.06,4.413935542,,
3.2,3.290043235,,
7.1,7.177390099,,
0.95,0.951982424,,
2.62,2.630869269,,
0.85,0.73546125,,
1.42,1.789236933,,
0.95,0.927718863,,
2.79,3.043174028,,
4.38,4.50976336,,
0.95,0.988055333,,
7.62,6.35138464,,
0.95,0.970166028,,
0.95,0.903261289,,
1.04,1.332827538,,
6.69,6.721190214,,
7.62,6.164622903,,
1.63,1.784175456,,
5.59,6.680060983,,
0.95,0.900463507,,
0.64,0.621209882,,
2.64,2.560365021,,
0.95,1.040731266,,
3.37,3.315830052,,
4.33,3.889685571,,
0.84,0.856870458,,
9.45,8.923398972,,
4.38,4.424533129,,
0.82,0.802627861,,
0.8,1.075402036,,
7.12,7.272775888,,
3.75,4.835080862,,
0.59,0.706837386,,
2.12,2.176205993,,
0.56,0.747592315,,
5.79,5.981714845,,
1.39,2.285794079,,
3.67,4.689419031,,
4.75,4.396368265,,
0.95,0.949511975,,
3.64,3.616973519,,
0.95,0.952798143,,
0.8,0.874900267,,
8.71,7.634811044,,
6.55,6.338724732,,
0.95,0.941115499,,
0.95,0.992843449,,
6.41,5.271436572,,
1.49,1.805899769,,
8.39,8.174228787,,
0.88,1.141970903,,
0.95,0.986979261,,
8.39,8.447860718,,
0.69,0.720854342,,
1.04,1.114198551,,
0.7,0.876783237,,
4.43,4.058588147,,
4.01,4.225248098,,
4.7,4.699323058,,
0.75,0.74161385,,
3.4,3.65314728,,
8.39,8.318922997,,
0.95,0.979307488,,
4.1,4.492770135,,
4.5,4.273925662,,
4.02,4.783991337,,
1.93,1.915243059,,
0.95,0.927073196,,
7.53,5.898687601,,
3.12,3.265868902,,
5.1,6.188452125,,
0.88,0.931008801,,
2.12,2.405564427,,
0.95,0.924494162,,
4.1,4.076967657,,
0.95,0.955289781,,
4.7,4.578532934,,
4.7,4.614047408,,
1.49,1.655961126,,
0.95,0.973290458,,
7.4,6.168451786,,
2.16,2.057301253,,
5.79,5.987369657,,
4.31,4.634635091,,
4.52,4.073450089,,
7.62,6.232344747,,
0.69,0.646589816,,
4.01,4.191422462,,
2.62,2.601423442,,
0.95,0.973293275,,
0.95,0.93990092,,
0.95,1.009089306,,
7.89,7.918639541,,
2.72,2.186353922,,
0.95,0.957654387,,
0.95,0.882747576,,
4.5,4.416616082,,
5.27,5.206065416,,
0.95,0.966331795,,
1.88,1.942320973,,
0.94,0.71818231,,
4.36,5.360597134,,
0.85,0.753822431,,
0.95,1.070700586,,
2.71,2.57351923,,
0.95,1.09340331,,
6.15,6.067746639,,
1.1,1.267590702,,
0.95,0.964407966,,
0.6,0.797093332,,
3.4,3.373177528,,
0.95,1.001723602,,
4.43,4.202955425,,
0.95,0.974413291,,
4.5,4.431246877,,
5.27,5.413766384,,
4.83,4.894089222,,
0.6,0.468910366,,
3.67,3.590426266,,
0.95,0.948687106,,
0.78,1.248392686,,
0.95,0.961288482,,
2.62,2.616256237,,
5.27,5.386880279,,
3.75,3.853986919,,
0.95,1.001830086,,
0.64,1.108140603,,
0.95,0.971221969,,
0.95,0.967541724,,
0.95,0.931095317,,
0.73,1.300273508,,
3.4,4.027034342,,
6.06,6.648491979,,
4.4,4.292184949,,
0.95,0.956773803,,
6.47,6.227499127,,
6.55,6.123023987,,
1.3,1.423841536,,
0.95,0.984767348,,
7.12,6.887650371,,
0.64,0.706155881,,
0.95,0.964884087,,
4.31,4.580166459,,
3.67,3.611551583,,
0.75,0.665634722,,
4.32,4.477351665,,
5.52,5.46846509,,
0.6,1.048406169,,
7.1,7.054896951,,
8.71,7.922055244,,
4.39,4.479688048,,
7.62,6.704807878,,
3.67,3.589610219,,
0.95,0.962346986,,
4.01,4.200139523,,
1.93,1.922666997,,
0.95,0.962985978,,
5.27,5.392104149,,
1.39,3.609242618,,
0.95,0.967864186,,
0.95,0.895482615,,
0.95,0.980631262,,
0.95,0.967378244,,
3.37,3.376674533,,
4.39,4.451505542,,
0.95,1.084722534,,
0.95,0.958490565,,
2.71,4.623139322,,
0.95,0.933510274,,
1.04,0.757618353,,
2.16,2.152632058,,
1.93,1.94550392,,
0.69,0.656538919,,
6.41,5.409787536,,
4.5,4.05392468,,
2.64,2.577720404,,
0.95,0.972430959,,
1.5,1.248143092,,
4.33,4.086230755,,
0.95,0.958968922,,
1.1,1.323029608,,
0.78,0.988117397,,
2.12,2.176997006,,
5.98,5.3833251,,
0.95,0.985233903,,
0.8,1.180952668,,
3.64,3.73193574,,
2.79,2.868725836,,
5.73,6.030712724,,
4.52,4.074155509,,
2.71,2.653247535,,
3.67,3.898113549,,
0.82,0.806480125,,
0.95,0.983923733,,
7.1,7.122140408,,
3.75,3.91133827,,
0.95,0.920344323,,
7.1,7.073956728,,
2.16,2.120881945,,
0.56,0.631189123,,
0.8,0.887179554,,
0.95,0.997414008,,
0.82,0.880019978,,
6.06,6.643978477,,
3.04,2.834347129,,
5.79,5.645575404,,
0.95,0.936679244,,
0.81,0.89931725,,
0.83,1.088581696,,
4.83,4.903866649,,
0.75,0.639533937,,
0.95,0.947308138,,
1.88,1.759696096,,
7.12,7.241146207,,
7.1,7.070840001,,
0.95,0.923211128,,
0.95,1.030646279,,
5.59,5.388593793,,
3.67,3.594392598,,
0.95,0.951880798,,
1.04,0.967719808,,
0.95,0.954799801,,
7.1,7.062868476,,
0.95,0.908818483,,
2.12,2.166021049,,
3.64,3.526663065,,
0.67,0.64704296,,
4.31,4.42299521,,
5.59,6.6577667,,
7.12,7.0453372,,
0.85,0.852202967,,
0.95,0.940364018,,
6.15,5.822681904,,
8.39,8.423098326,,
0.6,0.603053421,,
0.67,0.669516563,,
5.59,6.522939205,,
0.95,0.962926939,,
0.95,0.887578771,,
7.62,8.05844295,,
4.4,3.526080191,,
3.2,3.329757869,,
0.56,0.87356402,,
4.36,4.997359633,,
0.69,0.775827229,,
0.95,0.967195004,,
7.12,7.063408375,,
0.95,0.954664633,,
0.84,0.854474097,,
0.95,0.966413721,,
4.75,4.833972573,,
4.4,4.07706058,,
0.95,0.973022714,,
0.95,0.944926456,,
0.95,0.967974558,,
0.95,1.050934643,,
4.89,5.254162192,,
3.64,3.700529397,,
4.75,4.743852258,,
0.95,1.006292775,,
0.67,0.606090531,,
7.94,7.441872597,,
0.95,0.958094195,,
1.93,2.288882315,,
0.73,0.790934622,,
0.95,0.984063417,,
0.95,0.937385097,,
0.95,0.973300636,,
9.45,9.067238808,,
0.95,1.015968859,,
0.8,0.895174235,,
7.62,6.162839174,,
7.1,7.027790785,,
0.95,0.975626841,,
4.51,4.267776728,,
3.04,2.989037693,,
0.95,0.985442743,,
0.75,0.687166467,,
0.95,0.980322987,,
0.95,0.965835661,,
0.95,0.972480178,,
5.79,6.007986069,,
5.98,6.18176496,,
0.95,1.009472296,,
6.47,5.611665487,,
1.39,2.092953444,,
1.5,1.722434491,,
0.75,0.616107732,,
0.95,0.944517821,,
0.95,0.933404908,,
0.69,0.654329397,,
0.73,0.944487095,,
0.95,0.914851561,,
6.55,6.294440627,,
7.39,7.531847239,,
2.37,3.475257754,,
0.95,0.950624406,,
7.89,7.940292001,,
4.51,4.003638268,,
2.79,2.867254555,,
0.68,0.800022274,,
5.1,6.079845786,,
8.71,8.35399437,,
2.16,2.125712812,,
0.95,0.973430708,,
3.6,3.002770603,,
0.95,0.970707357,,
4.5,3.911532104,,
6.64,6.153257251,,
7.12,7.178931594,,
2.16,2.056072205,,
0.95,0.921825349,,
4.33,3.918548405,,
3.37,3.751179457,,
0.95,0.939083099,,
3.6,3.444585085,,
4.01,4.089099348,,
3.4,3.521535873,,
0.95,1.005743548,,
4.42,3.974320114,,
0.75,0.752291605,,
0.95,0.91700919,,
2.12,2.135162294,,
4.89,4.638731003,,
0.67,0.770906687,,
5.06,3.998164713,,
0.95,0.936407462,,
3.4,3.572610199,,
7.89,7.957836509,,
4.33,4.028228283,,
0.95,0.93256411,,
6.15,6.769445539,,
3.62,3.494489312,,
0.84,0.880473673,,
0.84,1.173055112,,
4.42,4.59440589,,
2.79,2.536808431,,
4.75,4.658736587,,
0.95,0.898790732,,
7.62,6.200801492,,
2.72,2.261772335,,
6.55,5.254946113,,
0.69,0.84047693,,
0.95,0.975830033,,
3.37,3.331828058,,
6.64,6.514842272,,
0.85,0.686486065,,
0.88,1.078099608,,
0.95,0.961893767,,
7.44,7.275077462,,
4.02,4.525867701,,
4.39,4.063266158,,
4.33,4.159254253,,
1.05,1.00616011,,
0.95,0.883459479,,
0.76,0.629881058,,
0.81,0.903885648,,
0.81,0.767075628,,
1.38,1.000475153,,
3.37,3.346497595,,
0.95,0.974093273,,
0.95,0.921373531,,
0.95,0.976151064,,
4.42,4.091190457,,
7.89,7.933117986,,
0.95,0.946369812,,
2.81,4.357912421,,
0.69,0.691330016,,
0.7,0.634813115,,
6.06,6.729370713,,
0.95,0.995021135,,
0.95,0.955389187,,
0.95,0.996576354,,
0.75,0.764945656,,
0.95,0.912268162,,
3.2,3.737969637,,
0.83,1.093882456,,
1.04,1.375112236,,
4.85,4.889821172,,
3.62,3.494979262,,
0.95,1.002445593,,
3.64,3.579537392,,
4.7,4.699451923,,
0.69,0.683965147,,
3.4,3.437162817,,
0.6,0.607508592,,
3.6,3.176764369,,
0.95,0.98301433,,
6.47,6.287995219,,
4.39,4.49355185,,
3.6,3.061192334,,
5.73,5.934202671,,
4.52,3.996689558,,
0.95,1.02699168,,
4.7,4.739632726,,
4.51,3.941267431,,
2.81,4.194971561,,
0.94,0.874497622,,
4.36,4.267768621,,
0.95,1.054917961,,
0.95,0.948759302,,
0.95,0.925502896,,
0.95,0.907846361,,
7.39,7.793423414,,
0.69,0.698788047,,
0.95,0.975489944,,
0.7,0.70523268,,
0.95,0.988991916,,
0.81,0.828171879,,
0.95,0.978918806,,
0.76,0.738333374,,
2.64,2.729846835,,
0.95,0.987908542,,
0.84,0.866696998,,
6.26,7.043394446,,
0.7,0.476810962,,
0.86,0.861182272,,
0.95,0.923865527,,
6.26,6.73241663,,
0.95,0.946221545,,
0.75,0.655338347,,
0.84,0.940710962,,
0.88,3.345071793,,
4.32,4.49355185,,
0.69,0.720284075,,
0.95,0.923697665,,
9.45,6.349895597,,
7.62,6.167794704,,
0.77,0.793541789,,
4.31,4.604990005,,
0.95,0.970672011,,
0.95,0.976285413,,
0.95,0.940364659,,
0.68,0.781602353,,
3.4,3.375358641,,
0.93,0.801390365,,
0.86,1.039577633,,
3.2,3.780123651,,
1.05,1.07394959,,
0.95,0.988344535,,
6.15,6.351133943,,
4.01,4.17176187,,
0.81,0.841638327,,
3.75,4.72454226,,
4.39,4.436609745,,
1.63,1.594075233,,
7.62,6.172255516,,
1.88,1.768568456,,
6.41,5.233624578,,
0.69,0.743238792,,
0.84,0.959391385,,
0.95,0.977962568,,
0.94,0.885063469,,
3.6,3.485875368,,
2.81,3.130381644,,
0.94,0.888951749,,
3.2,3.274074614,,
0.95,0.982184216,,
4.36,5.148492694,,
4.4,4.019088268,,
0.68,0.79514873,,
6.15,6.562953472,,
7.62,7.957588434,,
0.95,0.980172619,,
1.42,1.354787856,,
2.81,3.033955336,,
0.95,1.003798157,,
0.95,0.957856089,,
4.75,4.780634403,,
3.6,3.309258878,,
0.67,0.520658746,,
0.95,0.948878512,,
0.76,0.810357451,,
1.63,1.636862546,,
3.75,5.096196175,,
0.77,0.782943323,,
1.49,1.841316849,,
3.12,2.969194472,,
0.76,0.74178493,,
6.06,6.623477578,,
5.79,5.998037338,,
0.95,0.97153452,,
0.95,0.939387605,,
2.62,2.660317123,,
0.95,1.012711778,,
2.72,2.301160812,,
0.95,0.996980667,,
0.95,0.954361007,,
0.94,0.86380434,,
6.48,5.681934834,,
0.83,1.060968593,,
0.95,0.952106133,,
0.84,0.825684756,,
4.36,5.083706856,,
0.7,0.127765752,,
0.95,0.982253745,,
0.95,0.944700912,,
2.71,2.299462974,,
4.36,5.482285857,,
0.95,0.973981038,,
0.95,1.025878161,,
0.95,0.947616741,,
0.95,0.976164415,,
0.95,0.884931922,,
4.52,4.120541573,,
0.95,0.955180794,,
0.95,0.970613524,,
7.94,7.072738528,,
0.95,0.898813412,,
3.4,3.385519862,,
4.51,4.160157561,,
3.95,3.703786612,,
0.86,1.374822378,,
4.89,4.693304181,,
0.95,0.950336188,,
0.95,0.97543259,,
8.39,8.292692423,,
0.82,-0.229338795,,
3.75,4.299959779,,
0.95,0.964633241,,
4.5,4.457633018,,
4.88,4.783895731,,
3.37,3.169645429,,
8.39,7.086340189,,
2.81,3.663635433,,
0.95,0.983030468,,
7.53,7.011726618,,
5.73,6.039513946,,
2.62,2.692518055,,
2.12,2.179771245,,
0.67,0.647509605,,
0.86,0.906652212,,
3.2,3.97608608,,
0.6,0.585075222,,
0.95,0.954898819,,
