"Real NN 3 for C,0; ,None - All data","Averages for C,0; ,None","Real NN 3 for C,1; ,None - All data","Averages for C,1; ,None"
1.5,1.665854603,,
7.04,6.658558846,,
4.85,4.501079082,,
5.73,5.972248673,,
0.73,1.803208441,,
0.7,0.846581772,,
4.31,4.296128392,,
3.2,3.3090716,,
2.48,2.867969692,,
7.62,8.100172162,,
1.42,1.608081132,,
0.78,1.037824854,,
1.5,1.831704289,,
4.85,4.635519385,,
6.08,4.752993703,,
3.6,2.733926296,,
0.81,0.930023491,,
3.2,3.287573814,,
4.89,4.556371808,,
4.02,3.929292679,,
3.64,3.524530709,,
4.54,4.325187325,,
3.75,3.72564584,,
3.95,3.792786837,,
5.52,5.603246927,,
6.08,5.96729362,,
4.75,4.746018887,,
5,5.048637748,,
0.93,0.97321251,,
9.45,8.271555185,,
6.28,6.941130877,,
0.77,0.745987833,,
0.75,0.70569019,,
4.83,4.948493838,,
6.55,6.235923171,,
7.62,8.000654221,,
5,4.959789276,,
6.48,6.174169898,,
4.7,4.674580693,,
4.02,4.016436756,,
2.64,3.140550911,,
4.38,4.412937522,,
0.73,0.811403871,,
3.37,3.302217305,,
6.55,6.31944108,,
0.8,0.876340061,,
0.7,0.609477967,,
0.94,0.880207315,,
4.02,5.023101807,,
3.75,3.864113629,,
1.3,1.175896317,,
0.83,1.096014008,,
0.7,0.837612852,,
0.86,0.83613655,,
2.62,1.505579233,,
2.79,2.576683044,,
4.33,4.238640308,,
7.62,7.90356636,,
0.64,0.537074834,,
6.69,7.013254642,,
2.28,2.519666731,,
4.36,3.684639871,,
3.64,3.731087148,,
1.93,1.980849445,,
3.67,3.68821913,,
3.75,5.179595709,,
3.1,2.734637022,,
3.1,2.676954985,,
4.4,2.974616289,,
7.51,7.093670845,,
7.94,7.449031472,,
1.3,1.299899161,,
1.5,1.847396463,,
0.87,0.906763598,,
0.73,1.280990034,,
0.98,0.950288638,,
7.4,4.6902107,,
0.84,0.978172824,,
3.75,5.220316172,,
4.31,4.465547919,,
3.75,4.714229941,,
1.3,1.43813318,,
6.69,6.660632253,,
3.95,3.880756259,,
4.89,4.549779534,,
2.37,3.765689313,,
7.62,7.991664052,,
4.52,4.1138587,,
4.36,4.266814888,,
1.93,2.706134856,,
7.53,6.850999713,,
6.41,5.566585183,,
5.59,6.41499567,,
1.93,2.131863356,,
3.67,4.898046017,,
2.48,2.839232266,,
0.77,0.840109408,,
0.82,0.85307759,,
5.73,5.941483021,,
7.53,7.007250071,,
4.1,3.780285358,,
0.64,0.684034355,,
3.95,4.195849061,,
0.9,0.792511389,,
7.62,6.977644682,,
4.33,4.016916275,,
2.28,3.01630497,,
0.82,0.756392911,,
1.63,1.54697758,,
1.39,2.87839824,,
0.6,0.541726723,,
3.37,3.369214535,,
6.69,7.02312386,,
7.04,5.956554294,,
4.89,4.727220058,,
8.84,8.440890551,,
6.61,6.63380444,,
4.1,4.079953253,,
0.82,0.808639616,,
4.52,3.434079587,,
4.88,4.898138046,,
1.42,1.652158111,,
6.47,6.27813518,,
7.4,6.522939205,,
0.75,0.655441388,,
1.42,1.586193055,,
0.96,0.873289101,,
4.02,3.863952279,,
0.59,0.763304248,,
0.7,0.722180396,,
0.93,0.808397636,,
7.51,6.604720354,,
0.64,0.673348144,,
1.93,1.896325469,,
1.3,1.253928721,,
4.89,4.669434905,,
5.06,4.655444622,,
7.04,5.780617476,,
2.64,2.538142622,,
4.88,4.811609983,,
4.52,4.099527776,,
0.9,0.79187955,,
0.98,2.670899808,,
4.52,4.073771477,,
0.82,0.825047091,,
1.39,2.276730865,,
4.32,4.599658728,,
0.83,1.100870997,,
0.8,1.019058377,,
7.53,6.512937903,,
0.67,0.691077143,,
3.75,3.715958357,,
6.41,5.311710358,,
0.93,0.770763904,,
1.39,2.371030331,,
0.98,0.971764937,,
5.73,6.033518672,,
0.84,0.881348237,,
6.48,6.220803976,,
6.47,6.173069239,,
1.5,1.899016857,,
6.47,6.338698268,,
4.54,4.622328281,,
5.06,4.895291924,,
8.84,8.659533739,,
0.6,0.954930454,,
0.84,0.819299519,,
0.73,1.608498573,,
6.28,7.079848409,,
0.77,0.919654533,,
4.36,3.958963752,,
7.04,6.036138177,,
0.73,0.810979605,,
4.7,4.788232803,,
0.7,0.695587762,,
0.82,0.924010023,,
4.5,4.405623794,,
4.67,4.837413073,,
6.69,7.008669376,,
4.4,3.567153573,,
4.75,4.676827908,,
3.95,4.166000009,,
3.95,4.089455545,,
5,4.848081708,,
0.6,0.793273851,,
4.02,3.974811316,,
2.72,2.225479424,,
1.38,0.936764345,,
3.95,4.052761614,,
3.1,2.624096513,,
0.78,1.047926545,,
0.78,0.944660142,,
3.2,3.24588418,,
4.85,4.463469863,,
0.73,0.833945602,,
5.59,6.667109489,,
6.48,6.149800777,,
6.47,5.477127671,,
3.1,2.614849567,,
3.67,3.736940444,,
4.32,4.640130758,,
4.54,4.234657943,,
0.69,0.831366926,,
4.31,4.350877762,,
4.02,4.027905345,,
4.36,4.707341671,,
1.5,1.836147159,,
0.87,0.943526879,,
6.48,5.348633289,,
0.73,0.940890729,,
6.55,6.26876545,,
3.6,2.255795121,,
6.08,5.836024046,,
4.02,4.255955935,,
4.29,4.532617807,,
6.41,5.844484329,,
3.37,3.215724051,,
6.41,5.209813356,,
0.6,0.758011281,,
0.85,0.871372581,,
4.89,4.875148535,,
0.73,1.311412811,,
4.31,4.172108173,,
7.51,7.132920504,,
7.53,6.7249192,,
0.6,0.525587097,,
4.83,5.263374805,,
4.36,5.073450804,,
0.78,1.011970565,,
0.6,0.253264286,,
1.49,1.586126477,,
0.64,0.630664252,,
1.5,1.671808958,,
5,5.005448461,,
3.6,2.695439875,,
6.47,6.428785086,,
5.79,5.986009598,,
4.36,5.391019702,,
0.81,0.89517504,,
3.6,3.347560465,,
4.32,4.376943231,,
0.64,0.635488741,,
4.43,4.180470765,,
2.62,1.454181165,,
3.75,4.607344389,,
2.37,3.387185872,,
5.59,6.619577289,,
4.75,4.795866609,,
4.02,4.001628637,,
6.64,6.431327581,,
2.81,3.851934314,,
3.4,3.518597543,,
0.9,0.782334805,,
7.53,6.960149765,,
0.82,0.807851627,,
4.89,4.6005404,,
0.6,0.542257152,,
3.75,4.362541437,,
3.4,3.363941193,,
4.4,3.694195807,,
7.51,5.861426592,,
0.56,0.634090066,,
2.48,3.704007924,,
4.43,4.138458133,,
0.64,0.602718666,,
4.02,4.574006796,,
3.67,3.609810174,,
0.86,1.25382784,,
4.36,4.811751604,,
5.52,5.61531055,,
8.01,8.247133493,,
4.32,4.524318695,,
0.8,0.922167972,,
2.79,2.486539125,,
0.87,0.925609738,,
6.08,5.8248142,,
0.82,0.884618312,,
1.93,2.108776897,,
0.64,0.763484448,,
0.87,0.883201137,,
0.83,1.287656441,,
5.73,5.919359684,,
7.94,7.552835584,,
0.6,1.016028553,,
4.89,4.773083925,,
0.8,0.954069749,,
0.86,2.267756224,,
7.94,7.343792558,,
0.73,0.854674995,,
0.77,0.731412888,,
4.89,4.712710142,,
3.75,3.86452949,,
0.6,0.545785099,,
2.16,2.013306171,,
4.38,4.463615775,,
7.04,6.151297331,,
0.56,0.795820415,,
6.64,6.445702553,,
0.69,0.715697289,,
6.47,6.262261987,,
4.36,4.62925303,,
3.04,2.80493784,,
7.62,6.120298624,,
2.62,1.43885991,,
4.33,4.102129698,,
3.2,3.195550263,,
4.1,3.9856022,,
3.4,3.622002184,,
0.87,0.946786806,,
7.12,7.076503277,,
2.62,1.704799175,,
4.51,3.407069623,,
0.69,0.667969927,,
5,4.898678422,,
0.64,0.538845941,,
4.67,4.377586663,,
0.78,-0.212614611,,
7.62,6.266638041,,
3.67,4.157019854,,
4.83,4.952115178,,
2.81,3.998164713,,
1.5,1.692100614,,
2.62,1.57576865,,
0.93,0.812528655,,
0.7,0.826314837,,
6.55,4.744364381,,
3.4,3.393890858,,
5.79,5.987843156,,
0.86,0.886873707,,
4.36,5.244827747,,
3.64,3.22337836,,
5.79,6.065926552,,
4.67,4.349651039,,
0.59,0.838170499,,
4.7,4.657704592,,
4.36,4.302423358,,
1.38,1.042760581,,
2.16,2.049399346,,
1.3,1.429498851,,
4.4,3.814551771,,
2.64,2.809171498,,
3.2,3.248796284,,
6.15,5.896499753,,
6.08,5.935510516,,
1.63,1.79197517,,
1.49,1.429281279,,
1.93,1.963352263,,
7.4,6.439911246,,
4.36,4.972955704,,
3.95,4.227829576,,
5.73,6.413263798,,
6.06,6.481024265,,
4.29,4.185136497,,
4.4,4.127104878,,
4.52,4.100752771,,
8.84,8.94893074,,
3.64,3.683278024,,
7.62,6.004017949,,
0.7,0.598204404,,
0.84,1.133108333,,
3.6,3.099544406,,
4.01,4.972951889,,
0.69,0.176658779,,
4.43,3.536660373,,
5.59,6.692658782,,
4.5,4.489118457,,
0.56,0.741089255,,
9.45,6.006482244,,
5.52,5.597941875,,
0.83,1.055410653,,
0.86,1.037885189,,
3.75,4.827433228,,
2.64,2.411757708,,
6.6,6.594105601,,
0.77,0.552165132,,
0.59,0.832096502,,
5,5.022980809,,
6.47,6.301111579,,
5.06,4.104962111,,
4.32,4.487653017,,
4.36,4.215914428,,
3.37,3.15658915,,
4.89,4.495822787,,
4.51,4.064040065,,
0.6,0.957720637,,
1.05,1.124316499,,
3.64,3.794651091,,
1.5,1.827895999,,
2.48,2.610206902,,
4.75,5.015573025,,
0.69,0.699092567,,
0.56,0.637012973,,
5.52,5.354353428,,
2.72,2.5116207,,
4.42,4.576961994,,
4.32,4.530133128,,
3.75,3.917236745,,
4.4,4.272832572,,
4.42,4.520136952,,
4.88,5.21910584,,
7.51,6.969256163,,
4.02,3.849270046,,
1.63,1.702739269,,
4.88,4.737382412,,
4.31,4.634713769,,
1.05,1.493691459,,
3.95,3.562152386,,
4.88,4.874996543,,
2.81,3.850714803,,
3.1,2.656347394,,
0.98,2.542399049,,
0.9,0.739274129,,
1.49,1.686686814,,
0.56,0.621937044,,
7.53,6.224965334,,
5.79,5.999093294,,
3.64,3.733666182,,
2.37,2.088262439,,
6.64,5.443377256,,
0.85,0.860348642,,
0.69,0.907230675,,
3.6,2.549545646,,
8.84,8.482632399,,
7.53,6.874640942,,
4.42,3.756519854,,
4.4,4.442692041,,
4.54,4.063898742,,
0.84,0.900332883,,
6.61,7.161330819,,
0.82,0.846442267,,
0.83,1.098683864,,
7.51,7.100920677,,
4.1,4.255399108,,
7.94,7.459596276,,
4.1,5.616495013,,
8.84,8.967848301,,
5.52,5.612401843,,
6.64,6.402784705,,
2.72,2.416027427,,
9.45,9.324419737,,
4.29,4.375684023,,
1.5,1.687193453,,
4.32,4.472275734,,
0.82,-0.001077011,,
7.53,6.624467254,,
1.88,1.842505157,,
7.62,6.180981398,,
1.88,1.751447558,,
0.81,0.830110341,,
0.73,1.766721725,,
0.82,0.405511387,,
1.5,1.680840164,,
0.86,0.931444541,,
5.52,5.624076724,,
0.73,0.965201542,,
4.38,4.402386189,,
0.94,0.894945771,,
1.05,0.952076703,,
4.4,3.764444113,,
1.05,0.933321059,,
3.6,2.826961815,,
0.86,1.217473805,,
4.39,4.472931027,,
0.69,0.682920337,,
3.6,3.471112251,,
8.01,8.270424128,,
6.48,6.263115168,,
0.69,0.536837064,,
4.7,4.620766878,,
2.79,2.820364892,,
3.2,3.195697844,,
5.52,5.875048876,,
7.62,6.501084685,,
2.81,3.18810755,,
1.3,1.434070796,,
4.89,4.470839739,,
6.06,6.35277617,,
0.86,0.891288072,,
0.87,0.72667399,,
4.51,4.06636101,,
0.64,0.581937417,,
4.54,4.241946697,,
4.89,4.454219699,,
6.15,5.865674496,,
0.93,0.832932651,,
4.5,4.403063416,,
0.81,0.824197069,,
4.42,4.640130758,,
0.69,0.883966818,,
2.16,2.031397671,,
0.6,0.985866949,,
4.67,3.962509394,,
6.64,6.450719357,,
0.8,1.106788442,,
4.67,4.273475766,,
9.45,7.781489491,,
4.51,4.093393505,,
4.89,5.009382606,,
4.39,4.721271634,,
4.32,4.561203361,,
2.28,2.353895366,,
7.62,6.140529275,,
9.45,7.080515027,,
0.64,0.560415998,,
5.06,4.188421011,,
8.84,9.133932829,,
2.37,2.048319727,,
1.63,1.846949428,,
0.94,0.864076033,,
5.06,4.878425956,,
0.6,0.602532573,,
0.81,0.796342179,,
5.73,5.808251262,,
0.85,0.848807141,,
0.85,1.040343091,,
1.05,1.11856924,,
8.01,8.140809774,,
3.6,2.946554244,,
0.93,0.990421757,,
8.01,8.313559294,,
1.42,1.606381863,,
1.49,1.505003005,,
7.04,5.524959087,,
5.52,5.574973226,,
6.15,6.29671967,,
1.38,1.06976527,,
1.05,1.115740046,,
0.98,0.939942226,,
1.38,1.005584851,,
7.51,6.55753088,,
6.15,5.924948335,,
2.28,1.697737545,,
3.6,2.85084635,,
4.83,5.717305064,,
0.86,0.839908525,,
2.64,2.777968466,,
0.64,0.693786532,,
1.49,1.750495881,,
4.01,4.190095007,,
4.67,4.30676955,,
0.64,0.578311861,,
0.7,0.716175497,,
2.72,2.198718965,,
3.04,2.79845345,,
6.55,6.033914089,,
3.75,4.304477811,,
0.93,0.810705498,,
1.49,1.662390172,,
9.45,6.12689352,,
6.55,6.188922763,,
0.6,0.583496787,,
6.08,4.890226722,,
0.84,0.861252412,,
2.28,2.816845715,,
4.43,4.218826592,,
0.67,0.79788366,,
4.7,4.690539241,,
0.6,1.0067693,,
6.69,7.09975481,,
4.02,4.432759106,,
5.52,5.47187376,,
0.84,0.875900641,,
7.62,7.964611888,,
4.51,4.265408218,,
4.4,3.914766371,,
3.95,3.165848255,,
4.01,5.776353836,,
0.69,0.115437314,,
7.53,5.625072598,,
0.68,0.797093332,,
0.56,0.617539175,,
0.86,0.835564692,,
3.67,3.788042426,,
6.47,5.85890007,,
6.48,6.169444323,,
6.47,5.363676667,,
6.08,5.770230174,,
0.59,0.682808787,,
4.5,3.684639871,,
0.84,0.950574279,,
0.9,0.78208372,,
4.67,3.963324547,,
3.67,4.608503103,,
0.73,0.790430874,,
4.88,4.839325666,,
1.38,1.451067045,,
3.1,2.569840431,,
4.36,4.357012272,,
6.41,5.949881792,,
0.73,0.912905142,,
3.64,3.724074602,,
0.8,0.966987655,,
4.54,4.06624949,,
0.8,0.954929322,,
5.79,5.941458941,,
4.02,3.866181493,,
4.51,4.202955425,,
6.06,6.655597806,,
3.37,3.337150335,,
4.67,4.249380171,,
1.88,1.934964329,,
0.69,0.711508118,,
0.86,0.881614909,,
0.77,0.799595535,,
0.7,0.661093384,,
0.86,0.875486568,,
2.79,3.045050144,,
4.29,4.093493521,,
0.78,1.08711639,,
5.79,5.435786128,,
4.01,4.238387346,,
0.98,0.961226061,,
8.01,8.198538542,,
2.37,2.139813632,,
3.04,2.933590293,,
8.84,8.439165592,,
0.68,0.713890195,,
4.85,4.917536378,,
0.93,1.055803359,,
6.48,5.436954618,,
4.75,4.669628143,,
4.38,4.443045974,,
4.7,4.841390014,,
0.93,0.801092744,,
7.51,6.325012922,,
3.95,4.021128535,,
0.69,0.868821204,,
4.52,3.482267022,,
6.55,6.34515357,,
4.85,4.492028356,,
4.36,4.928298593,,
4.89,4.753021359,,
3.75,4.756513715,,
7.62,6.206662297,,
0.93,0.759735301,,
4.31,3.436337233,,
1.3,1.387164474,,
3.95,4.056261599,,
2.72,2.193591714,,
1.38,0.986837462,,
8.84,7.827514052,,
3.6,2.241207838,,
4.31,4.51790452,,
0.68,0.810279146,,
0.96,1.143301368,,
6.6,6.616864204,,
4.32,4.42960763,,
0.56,0.755731001,,
3.95,3.394091964,,
5.06,4.566819549,,
0.86,0.885345042,,
6.61,7.080082536,,
2.28,2.975425303,,
0.82,0.808959097,,
6.08,5.745350122,,
0.96,1.33307898,,
2.16,2.024143666,,
0.64,0.703485489,,
1.42,1.713942856,,
0.73,0.934834227,,
0.86,0.875955671,,
4.85,4.951977611,,
0.7,0.620537713,,
4.38,4.466460228,,
0.77,0.694547497,,
1.88,2.073469818,,
7.12,7.120615959,,
6.47,6.372081518,,
4.54,4.427313566,,
3.75,4.613075018,,
6.48,5.120941997,,
1.49,1.621578813,,
3.67,3.791298509,,
0.75,0.602579713,,
7.62,8.119191885,,
6.69,7.061174989,,
0.6,0.53775613,,
0.6,0.600424506,,
0.7,0.696824528,,
5.06,4.825995088,,
0.78,0.946656689,,
0.56,0.62978635,,
2.64,2.620804787,,
3.64,3.846682489,,
0.78,0.956417888,,
3.37,3.416132927,,
4.32,4.454064846,,
3.2,3.198952615,,
0.84,1.043618023,,
4.67,4.440411925,,
0.73,1.764968365,,
4.4,4.265408218,,
6.41,5.35436821,,
1.42,1.629329711,,
3.75,4.490142226,,
0.98,2.119502485,,
6.28,6.82143259,,
4.32,4.661239147,,
0.67,0.67868346,,
2.64,2.574752271,,
0.86,1.777891576,,
5.52,5.865532875,,
1.88,1.939526945,,
4.32,4.627975583,,
4.42,4.557938218,,
0.78,1.075260311,,
0.85,0.860373139,,
4.85,4.811609983,,
0.93,0.848345041,,
0.7,0.664887339,,
4.36,4.262181163,,
4.4,4.433339596,,
3.4,3.509019136,,
0.84,0.970917448,,
0.7,0.802370071,,
6.41,5.492272496,,
3.37,3.204311848,,
5.79,5.981083751,,
6.69,7.09538579,,
6.28,7.047959685,,
6.06,6.328353286,,
2.48,3.51182121,,
7.53,5.580068231,,
4.33,4.032381415,,
3.64,3.742913544,,
2.28,1.836019218,,
1.63,1.74889949,,
4.51,4.134227395,,
2.79,2.863942325,,
0.84,1.07206957,,
3.4,3.393018544,,
3.04,2.90414989,,
4.31,4.414729834,,
1.38,2.502204359,,
1.63,1.635842443,,
6.6,6.629703641,,
1.42,1.205292165,,
7.4,6.901027322,,
5,4.859368801,,
7.12,7.108786821,,
2.79,2.622606099,,
4.31,4.663701177,,
4.39,3.432846546,,
4.29,4.673749328,,
0.85,0.852605581,,
0.73,0.978767216,,
6.61,6.697160482,,
4.67,4.701830506,,
3.4,3.997363627,,
7.94,7.470648408,,
4.32,4.657514811,,
1.93,1.892804116,,
0.59,0.878186941,,
0.7,0.772529274,,
0.94,0.841931984,,
0.67,0.490975335,,
3.95,3.460713625,,
0.87,0.904777601,,
7.53,6.803968191,,
3.67,3.572564304,,
0.94,0.885327905,,
0.73,0.801039115,,
2.81,4.419816613,,
6.28,7.013142109,,
0.84,0.877441987,,
6.55,6.362317085,,
6.61,6.916068435,,
1.38,0.955599621,,
6.55,6.379949331,,
0.87,0.943505391,,
6.61,6.593479753,,
8.84,8.518925905,,
4.42,4.374723554,,
6.15,5.900073171,,
4.02,4.199587286,,
0.96,1.297075599,,
0.98,0.947674811,,
0.7,0.649133414,,
4.39,4.34742558,,
1.38,1.368785605,,
4.36,5.027917027,,
0.86,0.870010048,,
3.1,2.452284396,,
3.6,2.999594212,,
5.06,4.891016841,,
0.85,0.61337848,,
6.08,5.860077977,,
7.4,6.108551502,,
1.93,1.911083788,,
0.59,0.915684149,,
6.06,6.305193186,,
0.73,0.853008047,,
4.43,4.206482053,,
6.28,6.583722711,,
4.5,4.461258531,,
6.06,6.369368792,,
6.15,5.916219234,,
1.39,2.035813004,,
4.42,4.140816092,,
4.51,4.162301779,,
7.51,6.965587497,,
0.93,0.74321577,,
4.85,4.209287643,,
6.64,6.454437494,,
0.84,0.861128971,,
1.05,0.926538736,,
0.94,0.678362474,,
7.4,6.383568645,,
0.87,0.915089279,,
6.48,5.254789472,,
0.69,0.780160591,,
0.78,1.065074459,,
8.84,8.479794025,,
0.86,1.047509998,,
6.47,6.351763129,,
4.36,2.974616289,,
0.69,0.768570885,,
6.48,6.206430674,,
4.88,5.226142168,,
0.56,0.616245873,,
5.52,5.71908462,,
0.9,0.734593719,,
2.28,1.825125158,,
4.67,4.039751172,,
4.42,4.061078131,,
6.08,5.819058418,,
3.95,4.1472947,,
0.64,0.734187238,,
4.83,4.954137921,,
2.37,1.968177795,,
0.86,1.598853111,,
4.7,4.545798779,,
7.53,6.920616627,,
2.37,2.171828628,,
0.98,1.094758302,,
4.39,4.459653616,,
3.04,2.777317882,,
6.28,6.959027052,,
4.85,4.862107158,,
1.39,2.228377253,,
6.48,6.227666616,,
4.33,4.046137512,,
7.94,6.503406525,,
3.1,2.556143284,,
4.89,4.727399707,,
2.37,2.020238847,,
4.31,4.586338997,,
1.05,1.056287035,,
2.62,1.587142348,,
5,4.90654242,,
4.38,4.254475117,,
6.69,7.089316726,,
0.77,0.656395018,,
0.69,0.667820051,,
5,4.992923975,,
0.69,0.784110829,,
2.48,3.804156601,,
4.33,3.99379003,,
0.86,0.854545176,,
6.6,6.610789537,,
4.31,4.42652297,,
4.51,4.223479867,,
3.95,4.124056041,,
1.5,1.956242889,,
7.4,6.24330759,,
0.67,0.650250182,,
3.95,4.116827548,,
7.51,6.99412179,,
1.88,2.041662216,,
0.87,0.642925218,,
4.36,4.303350806,,
4.43,4.217187881,,
2.16,2.230525076,,
6.47,5.888026714,,
2.81,3.131229758,,
1.93,2.140285343,,
5.73,5.965318441,,
4.39,4.459462881,,
6.64,6.407463551,,
4.67,4.393356323,,
6.55,4.575792432,,
4.42,4.665493608,,
6.15,6.536620736,,
4.7,4.598252058,,
4.52,3.924954534,,
0.7,0.612682406,,
9.45,6.131358266,,
6.47,6.029227376,,
1.3,1.54855749,,
0.87,0.929129004,,
4.32,4.479688048,,
0.69,0.68223922,,
2.79,2.993928671,,
6.61,7.193505526,,
0.73,0.864194751,,
7.04,6.203750968,,
3.37,3.332432091,,
0.56,0.700482756,,
4.75,4.574948549,,
7.62,8.030572653,,
0.7,0.637736917,,
1.38,1.423639745,,
3.4,3.684292316,,
7.53,5.665861011,,
0.69,0.66956152,,
7.94,7.410714149,,
3.95,3.239405394,,
0.9,0.733427688,,
1.38,0.951525375,,
0.81,0.83062622,,
0.78,1.20328562,,
4.52,4.082740188,,
6.64,6.065675974,,
6.48,6.137692213,,
4.31,4.403063416,,
3.2,3.996250868,,
6.08,5.606143713,,
4.43,3.961790204,,
4.5,2.983087182,,
4.32,4.552315354,,
4.67,4.532347441,,
7.4,6.517679453,,
0.59,0.622630998,,
0.8,1.012292698,,
8.01,8.262762785,,
2.28,2.403043926,,
0.6,0.729636163,,
1.05,0.921638325,,
0.6,0.907906517,,
0.68,0.803443819,,
6.55,4.631708741,,
2.16,2.287086368,,
0.69,0.707790092,,
0.78,0.920480698,,
0.9,0.694930598,,
0.56,0.253264286,,
0.67,0.619571224,,
6.69,6.857559919,,
0.84,1.13444148,,
5.79,5.221480489,,
4.31,4.494933367,,
0.73,0.79102768,,
4.5,4.085782051,,
6.64,6.342515349,,
5.59,6.627333283,,
0.73,0.974997208,,
5.06,4.790657043,,
1.39,3.239950836,,
2.72,2.379734099,,
3.95,4.092001498,,
3.67,3.566386938,,
1.5,1.898703277,,
5.52,5.923461199,,
4.1,4.045115888,,
9.45,8.516329288,,
6.6,6.615989685,,
4.43,4.003638268,,
0.68,0.977721944,,
4.29,4.737069964,,
3.2,3.235019445,,
4.67,4.705413938,,
4.51,4.166094899,,
2.64,2.650015354,,
1.49,1.713017553,,
4.33,4.254706264,,
4.01,4.148140788,,
3.75,3.979501545,,
4.52,4.112829089,,
0.84,0.974726006,,
4.02,4.281459093,,
4.83,5.424639225,,
5.06,4.689614892,,
7.62,6.15788281,,
2.64,2.51614821,,
4.4,4.223479867,,
0.86,1.535951018,,
6.61,6.757129669,,
0.75,0.6278961,,
5.79,5.945310116,,
6.48,6.249552965,,
0.73,0.844310701,,
1.39,2.418927968,,
4.38,4.393757343,,
2.79,2.953683019,,
1.3,1.333629876,,
5.52,5.593595743,,
4.31,4.424377084,,
0.9,0.728618659,,
0.6,1.107303247,,
0.94,0.909856811,,
4.31,4.403657198,,
4.88,4.776458621,,
4.54,4.141714096,,
4.38,4.454930305,,
4.36,5.299774408,,
4.88,5.054949284,,
1.49,1.448084056,,
4.29,3.681807697,,
6.61,7.490269899,,
0.59,0.655498564,,
6.64,5.607356787,,
5.59,6.691413522,,
4.33,3.825341642,,
6.47,6.198911428,,
1.5,1.65889129,,
4.36,4.82728982,,
4.39,4.559519053,,
6.69,6.829831123,,
0.67,0.687714785,,
0.93,0.744543105,,
4.36,4.209657252,,
6.41,5.289725304,,
2.62,1.562885106,,
0.7,0.704187922,,
4.43,4.250059247,,
1.93,2.001140982,,
6.61,6.610827565,,
0.9,0.674030572,,
0.98,2.575215638,,
4.31,4.641960502,,
7.04,4.845937192,,
6.48,5.216957211,,
7.04,6.243599296,,
6.55,5.861385107,,
0.96,1.359872699,,
1.39,2.008352488,,
2.48,3.622964084,,
6.6,6.591571927,,
5.59,6.226965427,,
4.39,4.87370491,,
4.36,4.298891425,,
4.51,4.195724487,,
0.77,0.680659242,,
1.88,1.80997178,,
6.69,6.994215012,,
6.28,6.675300241,,
2.37,2.007795006,,
3.95,3.041546226,,
7.53,6.995056033,,
0.75,0.629635558,,
6.6,6.344725847,,
3.64,3.732652128,,
0.82,0.356862918,,
0.67,0.528376281,,
0.67,0.462592855,,
0.75,0.649093911,,
4.67,4.232063293,,
0.83,1.146323025,,
0.84,0.954117417,,
0.87,0.935367048,,
4.5,4.265609741,,
0.78,1.058027983,,
7.94,7.509818196,,
5.73,5.956592321,,
3.6,3.36970824,,
6.61,6.596344352,,
6.69,6.643292069,,
1.63,1.717529237,,
4.1,3.726564109,,
0.64,0.693817176,,
6.28,7.018152237,,
0.82,0.586772986,,
7.12,6.857058048,,
9.45,6.037212014,,
3.75,4.882875204,,
0.67,0.797451854,,
0.77,0.369243041,,
6.47,6.133829117,,
2.81,3.016275465,,
2.72,2.195012212,,
6.6,5.790886998,,
4.7,4.540385246,,
3.37,3.965838373,,
2.16,2.256139815,,
0.7,0.72270675,,
0.78,1.452131689,,
0.81,0.835747182,,
0.6,0.998402908,,
0.86,0.841198847,,
3.6,3.110079646,,
7.04,6.195417523,,
2.16,1.875840068,,
0.68,1.14140527,,
3.75,5.350960493,,
4.83,5.50229907,,
0.85,1.02230306,,
2.64,2.469652772,,
8.84,8.510669708,,
6.15,5.863896132,,
3.6,2.859747112,,
1.49,1.564191312,,
4.88,4.739401579,,
8.01,8.24034071,,
7.62,6.154518247,,
2.48,3.391192019,,
0.67,0.674943298,,
3.67,4.00661391,,
4.32,3.429169714,,
6.28,6.150337815,,
4.88,4.924336314,,
4.54,4.102821589,,
0.9,0.744491369,,
0.87,0.872358277,,
7.51,6.706914544,,
0.84,0.991373956,,
6.64,6.401942134,,
6.61,6.92686224,,
8.84,8.544468641,,
4.85,4.839325666,,
6.47,6.335648298,,
0.73,1.245689452,,
3.04,2.894496083,,
2.79,2.566883266,,
0.73,0.791808516,,
6.41,5.297838211,,
0.69,0.662192091,,
4.42,4.567901134,,
3.37,3.156510651,,
1.3,1.202066228,,
6.06,6.336849451,,
5.59,5.600962877,,
7.62,6.122691274,,
0.56,0.728143588,,
5.52,5.546063662,,
2.16,2.131761283,,
0.78,1.492130995,,
0.86,1.139502347,,
9.45,5.95549202,,
0.84,0.897914678,,
4.1,4.554337442,,
2.37,2.039646059,,
8.84,8.511126757,,
1.38,2.288116753,,
6.41,5.90528357,,
6.08,5.878394485,,
4.36,4.861133337,,
0.6,0.781602353,,
0.6,0.127765752,,
3.6,2.899285197,,
4.1,3.747779846,,
7.94,5.943155766,,
4.02,4.013232946,,
3.04,2.814133286,,
0.7,0.483057797,,
0.6,1.026512519,,
4.51,4.222918391,,
4.1,3.858257413,,
2.37,2.190263361,,
2.16,2.09055534,,
0.56,0.74609682,,
4.51,4.184763849,,
7.62,6.098188162,,
4.75,4.779226542,,
4.42,4.595503926,,
7.04,6.117479324,,
3.1,2.943830729,,
3.1,2.626390934,,
6.08,5.837502599,,
6.48,6.157309055,,
0.84,0.888111994,,
0.75,0.698538139,,
6.15,5.900913119,,
